source_dataset_id,source_label,ce_id,site_id,program_year,meal_service_type_public,rural_urban_status,sfsp_site_type_public,meal_types_served,breakfast_time,lunch_time,supper_time,am_snack_time,pm_snack_time,breakfast_meal_service_method,lunch_meal_service_method,supper_meal_service_method,am_snack_meal_service_method,pm_snack_meal_service_method,non_congregate_status_verified,non_congregate_source,rural_urban_source
24ie-9cft,TX Open Data 24ie-9cft,00514,0006,2023,Congregate,,Open,"Breakfast, Lunch",6:45 - 7:30,10:00 - 13:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0012,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 9:30,11:00 - 13:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0041,2023,Congregate,,Open,"Breakfast, Lunch",8:00 - 9:00,11:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0044,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0045,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0046,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 8:45,10:30 - 12:45,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0101,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 9:00,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0104,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 9:00,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0105,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 9:00,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0106,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:30,10:15 - 12:45,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0108,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 9:00,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0109,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 8:30,11:00 - 13:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0111,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 9:00,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0116,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 9:00,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0117,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:30,10:30 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0122,2023,Congregate,,Open,"Breakfast, Lunch",7:00 - 9:15,10:15 - 12:15,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0123,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 9:00,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0124,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 8:45,10:00 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0140,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0143,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:00,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0144,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:15,11:00 - 12:15,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00514,0145,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00515,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 8:30,10:45 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00515,0042,2023,Congregate,,Open,"Breakfast, Lunch",7:45 - 8:15,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00515,0103,2023,Congregate,,Open,"Breakfast, Lunch",7:35 - 8:15,10:40 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00515,0107,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 8:00,10:45 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00516,0001,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 9:00 AM,12:00 PM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00516,0042,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 9:00 AM,12:00 PM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00516,0101,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:00 AM,10:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00516,0103,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:00 AM,10:30 AM - 11:00 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00516,0104,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:00 AM,10:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00516,0106,2023,Congregate,,Open,"Breakfast, Lunch",6:00 AM - 7:00 AM,10:00 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0005,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:00 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0006,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0007,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0009,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:30 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0011,2023,Congregate,,Closed,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0012,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0013,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0041,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0043,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0044,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0045,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0046,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0047,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0049,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0051,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0054,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0055,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0058,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:30 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0101,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0103,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0104,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0107,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0108,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0110,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0111,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0112,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0113,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0115,2023,Congregate,,Open,"Breakfast, Lunch",8:15 AM - 9:45 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0117,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0118,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0124,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0132,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0141,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0146,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0151,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00517,0154,2023,Congregate,,Open,"Breakfast, Lunch",8:30 AM - 10:00 AM,10:45 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00518,0001,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 9:30 AM,11:00 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00518,0043,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 9:30 AM,11:30 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00518,0101,2023,Congregate,,Open,"Breakfast, Lunch",7:15 AM - 9:15 AM,10:45 AM - 12:45 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00518,0102,2023,Congregate,,Open,"Breakfast, Lunch",7:15 AM - 9:15 AM,11:30 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00518,0104,2023,Congregate,,Open,"Breakfast, Lunch",7:15 AM - 9:15 AM,11:00 AM - 1:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00518,0106,2023,Congregate,,Open,"Breakfast, Lunch",8:00 AM - 9:30 AM,11:30 AM - 1:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00520,0002,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:00 AM,10:30 AM - 11:30 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00520,0003,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:00 AM,10:30 AM - 11:30 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00520,0030,2023,Congregate,,Open,"Breakfast, Lunch",7:00 AM - 8:00 AM,10:00 AM - 11:30 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00520,0042,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,10:30 AM - 11:30 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00520,0043,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,10:30 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00520,0102,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,10:30 AM - 11:30 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00520,0105,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,10:30 AM - 12:30 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00520,0106,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,10:30 AM - 11:30 AM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00520,0108,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 8:30 AM,10:30 AM - 12:15 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00520,0114,2023,Congregate,,Open,"Breakfast, Lunch",7:30 AM - 9:30 AM,10:30 AM - 12:00 PM,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0002,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 8:15,10:30 - 12:45,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0003,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 8:15,10:30 - 12:45,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0006,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 8:15,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0015,2023,Congregate,,Open,"Breakfast, Lunch",8:00 - 8:15,10:30 - 11:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0016,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0017,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0043,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0044,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0103,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0111,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0113,2023,Congregate,,Open,"Breakfast, Lunch",7:15 - 8:15,10:30 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0118,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,0122,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:30,10:30 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,1201,2023,Congregate,,Open,"Breakfast, Lunch",9:20 - 9:50,12:00 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,2132,2023,Congregate,,Open,Lunch,,11:15 - 11:45,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,2133,2023,Congregate,,Open,Lunch,,11:00 - 11:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,2137,2023,Congregate,,Open,Lunch,,10:30 - 11:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,2143,2023,Congregate,,Open,Lunch,,11:00 - 11:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,2144,2023,Congregate,,Open,Lunch,,10:15 - 10:45,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,2146,2023,Congregate,,Open,Lunch,,11:00 - 11:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,2148,2023,Congregate,,Open,Lunch,,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,2151,2023,Congregate,,Open,"Breakfast, Lunch",7:45 - 8:00,9:30 - 10:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,2193,2023,Congregate,,Open,Lunch,,12:00 - 12:30,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00521,2194,2023,Congregate,,Open,Lunch,,11:45 - 12:15,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0001,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:15,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0002,2023,Congregate,,Open,"Breakfast, Lunch",8:00 - 9:00,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0003,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:15,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0004,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:15,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0006,2023,Congregate,,Open,"Breakfast, Lunch",8:00 - 9:00,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0007,2023,Congregate,,Open,"Breakfast, Lunch",8:00 - 9:00,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0008,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:15,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0009,2023,Congregate,,Open,"Breakfast, Lunch",8:00 - 9:00,11:10 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0010,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:15,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0011,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:15,11:35 - 12:05,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0012,2023,Congregate,,Open,"Breakfast, Lunch",7:30 - 8:15,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0014,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:15,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
24ie-9cft,TX Open Data 24ie-9cft,00522,0015,2023,Congregate,,Open,"Breakfast, Lunch",8:15 - 9:15,11:00 - 12:00,,,,,,,,,Congregate,public-source meal service type (TX Open Data 24ie-9cft),
