programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00836,DUMAS ISD,Educational Institution,Public,16,1,171-901,MOORE,7,7,0,2020-05-01T00:00:00.000,19217,0,19217,0,0,42277.4000,0.0000,67259.5000,0.0000,0.0000,109536.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00836,DUMAS ISD,Educational Institution,Public,16,1,171-901,MOORE,2,2,0,2020-06-01T00:00:00.000,0,0,2684,0,0,0.0000,0.0000,9394.0000,0.0000,0.0000,9394.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00836,DUMAS ISD,Educational Institution,Public,16,1,171-901,MOORE,2,2,0,2020-07-01T00:00:00.000,0,0,284,0,0,0.0000,0.0000,1022.4000,0.0000,0.0000,1022.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00837,SUNRAY ISD,Educational Institution,Public,16,1,171-902,MOORE,1,1,0,2020-03-01T00:00:00.000,496,0,496,0,0,1091.2000,0.0000,1736.0000,0.0000,0.0000,2827.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00837,SUNRAY ISD,Educational Institution,Public,16,1,171-902,MOORE,2,2,0,2020-04-01T00:00:00.000,2775,0,2775,0,0,6105.0000,0.0000,9712.5000,0.0000,0.0000,15817.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00837,SUNRAY ISD,Educational Institution,Public,16,1,171-902,MOORE,2,2,0,2020-05-01T00:00:00.000,2398,0,2398,0,0,5275.6000,0.0000,8393.0000,0.0000,0.0000,13668.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00837,SUNRAY ISD,Educational Institution,Public,16,1,171-902,MOORE,1,1,0,2020-06-01T00:00:00.000,0,0,2181,0,0,0.0000,0.0000,7633.5000,0.0000,0.0000,7633.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00838,DAINGERFIELD-LONE STAR ISD,Educational Institution,Public,8,2,172-902,MORRIS,5,5,0,2020-03-01T00:00:00.000,4190,0,4190,0,0,8912.0000,0.0000,14665.0000,0.0000,0.0000,23577.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00838,DAINGERFIELD-LONE STAR ISD,Educational Institution,Public,8,2,172-902,MORRIS,6,6,0,2020-04-01T00:00:00.000,13296,0,13296,0,0,28224.4800,0.0000,46536.0000,0.0000,0.0000,74760.4800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00838,DAINGERFIELD-LONE STAR ISD,Educational Institution,Public,8,2,172-902,MORRIS,6,4,2,2020-05-01T00:00:00.000,6529,0,6628,0,0,13829.5600,0.0000,23198.0000,0.0000,0.0000,37027.5600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00838,DAINGERFIELD-LONE STAR ISD,Educational Institution,Public,8,2,172-902,MORRIS,2,0,2,2020-06-01T00:00:00.000,0,0,1574,0,0,0.0000,0.0000,5509.0000,0.0000,0.0000,5509.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00839,PEWITT CONS ISD,Educational Institution,Public,8,2,172-905,MORRIS,7,7,0,2020-03-01T00:00:00.000,1958,0,1958,0,0,4307.6000,0.0000,6853.0000,0.0000,0.0000,11160.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00839,PEWITT CONS ISD,Educational Institution,Public,8,2,172-905,MORRIS,7,7,0,2020-04-01T00:00:00.000,9466,0,9466,0,0,20825.2000,0.0000,33131.0000,0.0000,0.0000,53956.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00839,PEWITT CONS ISD,Educational Institution,Public,8,2,172-905,MORRIS,1,1,0,2020-05-01T00:00:00.000,6045,0,6045,0,0,13299.0000,0.0000,21157.5000,0.0000,0.0000,34456.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00839,PEWITT CONS ISD,Educational Institution,Public,8,2,172-905,MORRIS,1,1,0,2020-06-01T00:00:00.000,1035,0,1035,0,0,2277.0000,0.0000,3622.5000,0.0000,0.0000,5899.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00839,PEWITT CONS ISD,Educational Institution,Public,8,2,172-905,MORRIS,1,0,1,2020-07-01T00:00:00.000,231,0,283,0,0,522.0600,0.0000,1018.8000,0.0000,0.0000,1540.8600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00840,MOTLEY COUNTY ISD,Educational Institution,Public,17,1,173-901,MOTLEY,1,1,0,2020-04-01T00:00:00.000,1452,0,1452,0,0,3194.4000,0.0000,5082.0000,0.0000,0.0000,8276.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00840,MOTLEY COUNTY ISD,Educational Institution,Public,17,1,173-901,MOTLEY,1,1,0,2020-05-01T00:00:00.000,868,0,868,0,0,1909.6000,0.0000,3038.0000,0.0000,0.0000,4947.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00841,CHIRENO ISD,Educational Institution,Public,7,3,174-901,NACOGDOCHES,1,1,0,2020-03-01T00:00:00.000,2548,0,2548,0,0,5605.6000,0.0000,8918.0000,0.0000,0.0000,14523.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00841,CHIRENO ISD,Educational Institution,Public,7,3,174-901,NACOGDOCHES,1,1,0,2020-04-01T00:00:00.000,2711,0,2711,0,0,5964.2000,0.0000,9488.5000,0.0000,0.0000,15452.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00841,CHIRENO ISD,Educational Institution,Public,7,3,174-901,NACOGDOCHES,1,1,0,2020-05-01T00:00:00.000,2121,0,2121,0,0,4666.2000,0.0000,7423.5000,0.0000,0.0000,12089.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00842,CUSHING ISD,Educational Institution,Public,7,3,174-902,NACOGDOCHES,1,1,0,2020-03-01T00:00:00.000,1180,0,1180,0,0,2596.0000,0.0000,4130.0000,0.0000,0.0000,6726.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00842,CUSHING ISD,Educational Institution,Public,7,3,174-902,NACOGDOCHES,1,1,0,2020-04-01T00:00:00.000,5189,0,5189,0,0,11415.8000,0.0000,18161.5000,0.0000,0.0000,29577.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00842,CUSHING ISD,Educational Institution,Public,7,3,174-902,NACOGDOCHES,1,1,0,2020-05-01T00:00:00.000,7149,0,7149,0,0,15727.8000,0.0000,25021.5000,0.0000,0.0000,40749.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00842,CUSHING ISD,Educational Institution,Public,7,3,174-902,NACOGDOCHES,1,1,0,2020-06-01T00:00:00.000,6203,0,6203,0,0,13646.6000,0.0000,21710.5000,0.0000,0.0000,35357.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00842,CUSHING ISD,Educational Institution,Public,7,3,174-902,NACOGDOCHES,1,1,0,2020-07-01T00:00:00.000,1140,0,1140,0,0,2576.4000,0.0000,4104.0000,0.0000,0.0000,6680.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00843,GARRISON ISD,Educational Institution,Public,7,3,174-903,NACOGDOCHES,1,1,0,2020-03-01T00:00:00.000,1294,0,1294,0,0,2846.8000,0.0000,4529.0000,0.0000,0.0000,7375.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00843,GARRISON ISD,Educational Institution,Public,7,3,174-903,NACOGDOCHES,1,1,0,2020-04-01T00:00:00.000,7941,0,7941,0,0,17470.2000,0.0000,27793.5000,0.0000,0.0000,45263.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00843,GARRISON ISD,Educational Institution,Public,7,3,174-903,NACOGDOCHES,1,1,0,2020-05-01T00:00:00.000,6393,0,6393,0,0,14064.6000,0.0000,22375.5000,0.0000,0.0000,36440.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00843,GARRISON ISD,Educational Institution,Public,7,3,174-903,NACOGDOCHES,1,0,1,2020-09-01T00:00:00.000,783,0,2521,0,0,1769.5800,0.0000,9075.6000,0.0000,0.0000,10845.1800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00845,WODEN ISD,Educational Institution,Public,7,3,174-906,NACOGDOCHES,1,1,0,2020-03-01T00:00:00.000,960,0,960,0,0,2112.0000,0.0000,3360.0000,0.0000,0.0000,5472.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00845,WODEN ISD,Educational Institution,Public,7,3,174-906,NACOGDOCHES,1,1,0,2020-04-01T00:00:00.000,2298,0,2298,0,0,5055.6000,0.0000,8043.0000,0.0000,0.0000,13098.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00845,WODEN ISD,Educational Institution,Public,7,3,174-906,NACOGDOCHES,1,1,0,2020-05-01T00:00:00.000,1783,0,1783,0,0,3922.6000,0.0000,6240.5000,0.0000,0.0000,10163.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00845,WODEN ISD,Educational Institution,Public,7,3,174-906,NACOGDOCHES,1,1,0,2020-06-01T00:00:00.000,1667,0,1667,0,0,3667.4000,0.0000,5834.5000,0.0000,0.0000,9501.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00846,CENTRAL HEIGHTS ISD,Educational Institution,Public,7,3,174-908,NACOGDOCHES,1,1,0,2020-03-01T00:00:00.000,2056,0,2056,0,0,4523.2000,0.0000,7154.8800,0.0000,0.0000,11678.0800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00846,CENTRAL HEIGHTS ISD,Educational Institution,Public,7,3,174-908,NACOGDOCHES,1,1,0,2020-04-01T00:00:00.000,1257,0,1257,0,0,2765.4000,0.0000,4374.3600,0.0000,0.0000,7139.7600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00846,CENTRAL HEIGHTS ISD,Educational Institution,Public,7,3,174-908,NACOGDOCHES,1,1,0,2020-05-01T00:00:00.000,2533,0,2533,0,0,5572.6000,0.0000,8814.8400,0.0000,0.0000,14387.4400
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00847,MARTINSVILLE ISD,Educational Institution,Public,7,3,174-909,NACOGDOCHES,1,1,0,2020-03-01T00:00:00.000,1400,0,1400,0,0,3080.0000,0.0000,4900.0000,0.0000,0.0000,7980.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00847,MARTINSVILLE ISD,Educational Institution,Public,7,3,174-909,NACOGDOCHES,1,1,0,2020-04-01T00:00:00.000,600,0,600,0,0,1320.0000,0.0000,2100.0000,0.0000,0.0000,3420.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00847,MARTINSVILLE ISD,Educational Institution,Public,7,3,174-909,NACOGDOCHES,1,0,1,2020-09-01T00:00:00.000,1637,0,2456,0,0,3093.9300,0.0000,8841.6000,0.0000,0.0000,11935.5300
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00848,ETOILE ISD,Educational Institution,Public,7,3,174-910,NACOGDOCHES,1,1,0,2020-03-01T00:00:00.000,243,0,263,0,0,534.6000,0.0000,920.5000,0.0000,0.0000,1455.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00848,ETOILE ISD,Educational Institution,Public,7,3,174-910,NACOGDOCHES,1,1,0,2020-04-01T00:00:00.000,632,0,632,0,0,1390.4000,0.0000,2212.0000,0.0000,0.0000,3602.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00848,ETOILE ISD,Educational Institution,Public,7,3,174-910,NACOGDOCHES,1,1,0,2020-05-01T00:00:00.000,232,0,232,0,0,510.4000,0.0000,812.0000,0.0000,0.0000,1322.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00849,DOUGLASS ISD,Educational Institution,Public,7,3,174-911,NACOGDOCHES,2,2,0,2020-03-01T00:00:00.000,511,0,511,0,0,1124.2000,0.0000,1778.2800,0.0000,0.0000,2902.4800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00849,DOUGLASS ISD,Educational Institution,Public,7,3,174-911,NACOGDOCHES,2,2,0,2020-04-01T00:00:00.000,1875,0,1875,0,0,4125.0000,0.0000,6525.0000,0.0000,0.0000,10650.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00849,DOUGLASS ISD,Educational Institution,Public,7,3,174-911,NACOGDOCHES,2,2,0,2020-05-01T00:00:00.000,1930,0,1930,0,0,4246.0000,0.0000,6716.4000,0.0000,0.0000,10962.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00850,BLOOMING GROVE ISD,Educational Institution,Public,12,2,175-902,NAVARRO,7,7,0,2020-03-01T00:00:00.000,0,0,973,0,0,0.0000,0.0000,3405.5000,0.0000,0.0000,3405.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00850,BLOOMING GROVE ISD,Educational Institution,Public,12,2,175-902,NAVARRO,6,6,0,2020-04-01T00:00:00.000,0,0,3224,0,0,0.0000,0.0000,11284.0000,0.0000,0.0000,11284.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00850,BLOOMING GROVE ISD,Educational Institution,Public,12,2,175-902,NAVARRO,6,6,0,2020-05-01T00:00:00.000,0,0,2453,0,0,0.0000,0.0000,8585.5000,0.0000,0.0000,8585.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00852,DAWSON ISD,Educational Institution,Public,12,2,175-904,NAVARRO,2,2,0,2020-03-01T00:00:00.000,5246,0,5246,0,0,11541.2000,0.0000,18361.0000,0.0000,0.0000,29902.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00852,DAWSON ISD,Educational Institution,Public,12,2,175-904,NAVARRO,2,2,0,2020-04-01T00:00:00.000,9436,0,9436,0,0,20759.2000,0.0000,33026.0000,0.0000,0.0000,53785.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00852,DAWSON ISD,Educational Institution,Public,12,2,175-904,NAVARRO,2,2,0,2020-05-01T00:00:00.000,10058,0,10058,0,0,22127.6000,0.0000,35203.0000,0.0000,0.0000,57330.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00852,DAWSON ISD,Educational Institution,Public,12,2,175-904,NAVARRO,2,2,0,2020-06-01T00:00:00.000,8724,0,8724,0,0,19192.8000,0.0000,30534.0000,0.0000,0.0000,49726.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00852,DAWSON ISD,Educational Institution,Public,12,2,175-904,NAVARRO,2,2,0,2020-07-01T00:00:00.000,14280,0,14280,0,0,32272.8000,0.0000,51408.0000,0.0000,0.0000,83680.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00853,FROST ISD,Educational Institution,Public,12,2,175-905,NAVARRO,1,1,0,2020-03-01T00:00:00.000,182,0,237,0,0,400.4000,0.0000,829.5000,0.0000,0.0000,1229.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00853,FROST ISD,Educational Institution,Public,12,2,175-905,NAVARRO,1,1,0,2020-04-01T00:00:00.000,1405,0,1405,0,0,3091.0000,0.0000,4917.5000,0.0000,0.0000,8008.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00853,FROST ISD,Educational Institution,Public,12,2,175-905,NAVARRO,1,1,0,2020-05-01T00:00:00.000,585,0,585,0,0,1287.0000,0.0000,2047.5000,0.0000,0.0000,3334.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00854,KERENS ISD,Educational Institution,Public,12,2,175-907,NAVARRO,1,1,0,2020-03-01T00:00:00.000,279,0,391,0,0,613.8000,0.0000,1368.5000,0.0000,0.0000,1982.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00854,KERENS ISD,Educational Institution,Public,12,2,175-907,NAVARRO,1,1,0,2020-04-01T00:00:00.000,666,0,666,0,0,1465.2000,0.0000,2331.0000,0.0000,0.0000,3796.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00854,KERENS ISD,Educational Institution,Public,12,2,175-907,NAVARRO,1,1,0,2020-05-01T00:00:00.000,387,0,387,0,0,851.4000,0.0000,1354.5000,0.0000,0.0000,2205.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00854,KERENS ISD,Educational Institution,Public,12,2,175-907,NAVARRO,1,1,0,2020-06-01T00:00:00.000,414,0,416,0,0,910.8000,0.0000,1456.0000,0.0000,0.0000,2366.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00856,RICE ISD,Educational Institution,Public,12,2,175-911,NAVARRO,1,1,0,2020-03-01T00:00:00.000,722,0,803,0,0,1588.4000,0.0000,2810.5000,0.0000,0.0000,4398.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00856,RICE ISD,Educational Institution,Public,12,2,175-911,NAVARRO,1,1,0,2020-04-01T00:00:00.000,2370,0,2370,0,0,5214.0000,0.0000,8295.0000,0.0000,0.0000,13509.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00856,RICE ISD,Educational Institution,Public,12,2,175-911,NAVARRO,1,1,0,2020-05-01T00:00:00.000,2556,0,2556,0,0,5623.2000,0.0000,8946.0000,0.0000,0.0000,14569.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00857,BURKEVILLE ISD,Educational Institution,Public,5,3,176-901,NEWTON,7,7,0,2020-03-01T00:00:00.000,2205,0,2205,0,0,4851.0000,0.0000,7717.5000,0.0000,0.0000,12568.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00857,BURKEVILLE ISD,Educational Institution,Public,5,3,176-901,NEWTON,7,7,0,2020-04-01T00:00:00.000,3670,0,3670,0,0,8074.0000,0.0000,12845.0000,0.0000,0.0000,20919.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00857,BURKEVILLE ISD,Educational Institution,Public,5,3,176-901,NEWTON,1,1,0,2020-05-01T00:00:00.000,2150,0,2150,0,0,4730.0000,0.0000,7525.0000,0.0000,0.0000,12255.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00857,BURKEVILLE ISD,Educational Institution,Public,5,3,176-901,NEWTON,1,1,0,2020-06-01T00:00:00.000,0,0,2415,0,0,0.0000,0.0000,8452.5000,0.0000,0.0000,8452.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00858,NEWTON ISD,Educational Institution,Public,5,3,176-902,NEWTON,1,1,0,2020-03-01T00:00:00.000,5350,0,5350,0,0,11770.0000,0.0000,18725.0000,0.0000,0.0000,30495.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00858,NEWTON ISD,Educational Institution,Public,5,3,176-902,NEWTON,1,1,0,2020-04-01T00:00:00.000,24115,0,24115,0,0,53053.0000,0.0000,84402.5000,0.0000,0.0000,137455.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00858,NEWTON ISD,Educational Institution,Public,5,3,176-902,NEWTON,1,1,0,2020-05-01T00:00:00.000,15700,0,15700,0,0,34540.0000,0.0000,54950.0000,0.0000,0.0000,89490.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00859,DEWEYVILLE ISD,Educational Institution,Public,5,3,176-903,NEWTON,1,1,0,2020-03-01T00:00:00.000,490,0,490,0,0,1078.0000,0.0000,1715.0000,0.0000,0.0000,2793.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00859,DEWEYVILLE ISD,Educational Institution,Public,5,3,176-903,NEWTON,1,1,0,2020-04-01T00:00:00.000,903,0,903,0,0,1986.6000,0.0000,3160.5000,0.0000,0.0000,5147.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00859,DEWEYVILLE ISD,Educational Institution,Public,5,3,176-903,NEWTON,1,1,0,2020-05-01T00:00:00.000,645,0,645,0,0,1419.0000,0.0000,2257.5000,0.0000,0.0000,3676.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00860,ROSCOE COLLEGIATE ISD,Educational Institution,Public,14,1,177-901,NOLAN,1,1,0,2020-03-01T00:00:00.000,331,0,335,0,0,728.2000,0.0000,1172.5000,0.0000,0.0000,1900.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00860,ROSCOE COLLEGIATE ISD,Educational Institution,Public,14,1,177-901,NOLAN,1,1,0,2020-04-01T00:00:00.000,619,0,614,0,0,1361.8000,0.0000,2149.0000,0.0000,0.0000,3510.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00860,ROSCOE COLLEGIATE ISD,Educational Institution,Public,14,1,177-901,NOLAN,1,1,0,2020-05-01T00:00:00.000,336,0,299,0,0,739.2000,0.0000,1046.5000,0.0000,0.0000,1785.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00861,SWEETWATER ISD,Educational Institution,Public,14,1,177-902,NOLAN,1,1,0,2020-03-01T00:00:00.000,760,0,2480,0,0,1672.0000,0.0000,8680.0000,0.0000,0.0000,10352.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00861,SWEETWATER ISD,Educational Institution,Public,14,1,177-902,NOLAN,2,2,0,2020-04-01T00:00:00.000,6471,0,7244,0,0,14236.2000,0.0000,25354.0000,0.0000,0.0000,39590.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00861,SWEETWATER ISD,Educational Institution,Public,14,1,177-902,NOLAN,2,2,0,2020-05-01T00:00:00.000,4435,0,4435,0,0,9757.0000,0.0000,15522.5000,0.0000,0.0000,25279.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00864,"GULF COAST COUNCIL OF LARAZA, INC.",Educational Institution,Charter,2,5,178-801,NUECES,1,1,0,2020-03-01T00:00:00.000,405,0,405,0,0,891.0000,0.0000,1417.5000,0.0000,0.0000,2308.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00866,AGUA DULCE ISD,Educational Institution,Public,2,5,178-901,NUECES,2,2,0,2020-03-01T00:00:00.000,4378,0,4591,0,0,9631.6000,0.0000,16068.5000,0.0000,0.0000,25700.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00866,AGUA DULCE ISD,Educational Institution,Public,2,5,178-901,NUECES,2,2,0,2020-04-01T00:00:00.000,11157,0,11073,0,0,24545.4000,0.0000,38755.5000,0.0000,0.0000,63300.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00866,AGUA DULCE ISD,Educational Institution,Public,2,5,178-901,NUECES,2,2,0,2020-05-01T00:00:00.000,5906,0,5905,0,0,12993.2000,0.0000,20667.5000,0.0000,0.0000,33660.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00866,AGUA DULCE ISD,Educational Institution,Public,2,5,178-901,NUECES,2,2,0,2020-06-01T00:00:00.000,7646,0,7646,0,0,16821.2000,0.0000,26761.0000,0.0000,0.0000,43582.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00867,BISHOP CONS ISD,Educational Institution,Public,2,5,178-902,NUECES,2,2,0,2020-03-01T00:00:00.000,4830,0,4830,0,0,10626.0000,0.0000,16905.0000,0.0000,0.0000,27531.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00867,BISHOP CONS ISD,Educational Institution,Public,2,5,178-902,NUECES,2,2,0,2020-04-01T00:00:00.000,20039,0,20039,0,0,44085.8000,0.0000,70136.5000,0.0000,0.0000,114222.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00867,BISHOP CONS ISD,Educational Institution,Public,2,5,178-902,NUECES,2,2,0,2020-05-01T00:00:00.000,19310,0,19310,0,0,42482.0000,0.0000,67585.0000,0.0000,0.0000,110067.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00867,BISHOP CONS ISD,Educational Institution,Public,2,5,178-902,NUECES,2,2,0,2020-06-01T00:00:00.000,22496,0,22496,0,0,49491.2000,0.0000,78736.0000,0.0000,0.0000,128227.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00867,BISHOP CONS ISD,Educational Institution,Public,2,5,178-902,NUECES,2,2,0,2020-07-01T00:00:00.000,14631,0,14631,0,0,33066.0600,0.0000,52671.6000,0.0000,0.0000,85737.6600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00867,BISHOP CONS ISD,Educational Institution,Public,2,5,178-902,NUECES,2,2,0,2020-08-01T00:00:00.000,10586,0,10586,0,0,23924.3600,0.0000,38109.6000,0.0000,0.0000,62033.9600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00868,CALALLEN ISD,Educational Institution,Public,2,5,178-903,NUECES,6,6,0,2020-03-01T00:00:00.000,9069,0,9069,0,0,19951.8000,0.0000,31741.5000,0.0000,0.0000,51693.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00868,CALALLEN ISD,Educational Institution,Public,2,5,178-903,NUECES,6,6,0,2020-04-01T00:00:00.000,21868,0,21868,0,0,48109.6000,0.0000,76538.0000,0.0000,0.0000,124647.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00868,CALALLEN ISD,Educational Institution,Public,2,5,178-903,NUECES,6,6,0,2020-05-01T00:00:00.000,19298,0,19298,0,0,42455.6000,0.0000,67543.0000,0.0000,0.0000,109998.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00868,CALALLEN ISD,Educational Institution,Public,2,5,178-903,NUECES,3,3,0,2020-06-01T00:00:00.000,8417,0,8417,0,0,18517.4000,0.0000,29459.5000,0.0000,0.0000,47976.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00868,CALALLEN ISD,Educational Institution,Public,2,5,178-903,NUECES,1,0,1,2020-07-01T00:00:00.000,633,0,718,0,0,1430.5800,0.0000,2584.8000,0.0000,0.0000,4015.3800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00868,CALALLEN ISD,Educational Institution,Public,2,5,178-903,NUECES,6,1,5,2020-09-01T00:00:00.000,19333,0,28656,0,0,43692.5800,0.0000,103161.6000,0.0000,0.0000,146854.1800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00869,CORPUS CHRISTI ISD,Educational Institution,Public,2,5,178-904,NUECES,17,17,0,2020-04-01T00:00:00.000,63883,0,63830,0,0,140542.6000,0.0000,223405.0000,0.0000,0.0000,363947.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00869,CORPUS CHRISTI ISD,Educational Institution,Public,2,5,178-904,NUECES,17,17,0,2020-05-01T00:00:00.000,36426,0,36454,0,0,80137.2000,0.0000,127589.0000,0.0000,0.0000,207726.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00869,CORPUS CHRISTI ISD,Educational Institution,Public,2,5,178-904,NUECES,19,19,0,2020-06-01T00:00:00.000,30167,0,30169,0,0,66367.4000,0.0000,105591.5000,0.0000,0.0000,171958.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00869,CORPUS CHRISTI ISD,Educational Institution,Public,2,5,178-904,NUECES,19,19,0,2020-07-01T00:00:00.000,10811,0,10811,0,0,24432.8600,0.0000,38919.6000,0.0000,0.0000,63352.4600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00869,CORPUS CHRISTI ISD,Educational Institution,Public,2,5,178-904,NUECES,73,16,57,2020-09-01T00:00:00.000,37063,0,43305,0,0,83762.3800,0.0000,155898.0000,0.0000,0.0000,239660.3800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00870,DRISCOLL ISD,Educational Institution,Public,2,5,178-905,NUECES,5,5,0,2020-03-01T00:00:00.000,2496,0,2496,0,0,5491.2000,0.0000,8736.0000,0.0000,0.0000,14227.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00870,DRISCOLL ISD,Educational Institution,Public,2,5,178-905,NUECES,1,1,0,2020-04-01T00:00:00.000,7861,0,7861,0,0,17294.2000,0.0000,27513.5000,0.0000,0.0000,44807.7000
