programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01566,GEN ACCT DIV GEN ACCT CITY OF SAN ANTONIO,Government Agency,Unit of Government,20,4,015-,BEXAR,60,29,31,2021-07-01T00:00:00.000,0,0,28639,28445,0,0.0000,0.0000,111978.4900,25884.9500,0.0000,12226.2000,150089.6400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01566,GEN ACCT DIV GEN ACCT CITY OF SAN ANTONIO,Government Agency,Unit of Government,20,4,015-,BEXAR,31,15,16,2021-08-01T00:00:00.000,0,0,3549,3450,0,0.0000,0.0000,13876.5900,3139.5000,0.0000,1508.5400,18524.6300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01568,KICKAPOO TRADITIONAL TRIBE OF TEXAS,Indian Tribe,Unit of Government,20,4,159-,MAVERICK,1,1,0,2021-07-01T00:00:00.000,650,0,650,0,0,1456.0000,0.0000,2541.5000,0.0000,0.0000,409.5100,4407.0100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01568,KICKAPOO TRADITIONAL TRIBE OF TEXAS,Indian Tribe,Unit of Government,20,4,159-,MAVERICK,1,1,0,2021-08-01T00:00:00.000,259,0,259,0,0,580.1600,0.0000,1012.6900,0.0000,0.0000,163.1700,1756.0200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01573,CATHOLIC CHARITIES OF THE RIO GRANDE VALLEY,Private Non Profit Organization,Private Nonprofit,1,5,108-,HIDALGO,22,18,4,2021-06-01T00:00:00.000,1469,0,5240,91,441,3290.5600,0.0000,20488.4000,82.8100,1724.3100,2218.1100,27804.1900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01573,CATHOLIC CHARITIES OF THE RIO GRANDE VALLEY,Private Non Profit Organization,Private Nonprofit,1,5,108-,HIDALGO,24,18,6,2021-07-01T00:00:00.000,2261,0,6746,360,652,5064.6400,0.0000,26376.8600,327.6000,2549.3200,2963.9700,37282.3900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01573,CATHOLIC CHARITIES OF THE RIO GRANDE VALLEY,Private Non Profit Organization,Private Nonprofit,1,5,108-,HIDALGO,10,9,1,2021-08-01T00:00:00.000,0,0,2097,0,0,0.0000,0.0000,8199.2700,0.0000,0.0000,719.0600,8918.3300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01576,"Central Texas Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,9,9,0,2020-11-01T00:00:00.000,0,0,0,7820,8068,0.0000,0.0000,0.0000,6803.4000,30335.6800,4007.3400,41146.4200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01576,"Central Texas Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,9,9,0,2020-12-01T00:00:00.000,0,0,0,7855,7855,0.0000,0.0000,0.0000,6833.8500,29534.8000,3927.5000,40296.1500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01576,"Central Texas Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,9,9,0,2021-01-01T00:00:00.000,0,0,0,5654,5654,0.0000,0.0000,0.0000,5145.1400,22107.1400,2925.9500,30178.2300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01576,"Central Texas Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,10,10,0,2021-02-01T00:00:00.000,0,0,0,5380,5380,0.0000,0.0000,0.0000,4895.8000,21035.8000,2784.1500,28715.7500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01576,"Central Texas Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,10,10,0,2021-03-01T00:00:00.000,0,0,0,10322,10132,0.0000,0.0000,0.0000,9393.0200,39616.1200,5264.2100,54273.3500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01576,"Central Texas Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,11,11,0,2021-04-01T00:00:00.000,0,0,0,9344,9344,0.0000,0.0000,0.0000,8503.0400,36535.0400,4835.5200,49873.6000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01576,"Central Texas Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,11,11,0,2021-05-01T00:00:00.000,0,0,0,9013,9013,0.0000,0.0000,0.0000,8201.8300,35240.8300,4664.2300,48106.8900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01576,"Central Texas Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,43,17,26,2021-06-01T00:00:00.000,8728,0,9935,916,386,19550.7200,0.0000,38845.8500,833.5600,1509.2600,6248.5500,66987.9400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01576,"Central Texas Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,40,9,31,2021-07-01T00:00:00.000,19597,0,22494,2941,0,43897.2800,0.0000,87951.5400,2676.3100,0.0000,13850.1500,148375.2800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01576,"Central Texas Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,13,4,227-,TRAVIS,26,9,17,2021-08-01T00:00:00.000,8369,0,8678,365,0,18746.5600,0.0000,33930.9800,332.1500,0.0000,5438.5400,58448.2300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01602,JEFFERSON COUNTY PRECINCT 4,Government Agency,Unit of Government,5,3,123-,JEFFERSON,2,2,0,2021-06-01T00:00:00.000,0,0,1005,0,0,0.0000,0.0000,3929.5500,0.0000,0.0000,367.0100,4296.5600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01602,JEFFERSON COUNTY PRECINCT 4,Government Agency,Unit of Government,5,3,123-,JEFFERSON,2,2,0,2021-07-01T00:00:00.000,0,0,1158,0,0,0.0000,0.0000,4527.7800,0.0000,0.0000,420.8600,4948.6400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01636,CITYSQUARE,Private Non Profit Organization,Private Nonprofit,10,2,057-,DALLAS,121,81,40,2021-06-01T00:00:00.000,9464,0,24842,12102,0,21199.3600,0.0000,97132.2200,11012.8200,0.0000,11161.4100,140505.8100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01636,CITYSQUARE,Private Non Profit Organization,Private Nonprofit,10,2,057-,DALLAS,121,80,41,2021-07-01T00:00:00.000,22005,0,51306,26636,0,49291.2000,0.0000,200606.4600,24238.7600,0.0000,23625.5700,297761.9900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01636,CITYSQUARE,Private Non Profit Organization,Private Nonprofit,10,2,057-,DALLAS,95,66,29,2021-08-01T00:00:00.000,10500,0,15999,6506,0,23520.0000,0.0000,62556.0900,5920.4600,0.0000,7846.4400,99842.9900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01647,VICTORY COVENANT COMMUNITY MINISTRY,Private Non Profit Organization,Private Nonprofit,10,2,057-,DALLAS,2,2,0,2021-06-01T00:00:00.000,1430,0,1430,0,0,3203.2000,0.0000,5591.3000,0.0000,0.0000,900.9100,9695.4100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01647,VICTORY COVENANT COMMUNITY MINISTRY,Private Non Profit Organization,Private Nonprofit,10,2,057-,DALLAS,4,4,0,2021-07-01T00:00:00.000,5512,0,5512,0,0,12346.8800,0.0000,21551.9200,0.0000,0.0000,3472.5600,37371.3600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01647,VICTORY COVENANT COMMUNITY MINISTRY,Private Non Profit Organization,Private Nonprofit,10,2,057-,DALLAS,4,4,0,2021-08-01T00:00:00.000,3622,0,3622,0,0,8113.2800,0.0000,14162.0200,0.0000,0.0000,2281.8700,24557.1700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01685,"BOYS & GIRLS CLUBS OF AUSTIN COUNTY, INC",Private Non Profit Organization,Private Nonprofit,6,3,,AUSTIN,1,0,1,2021-06-01T00:00:00.000,0,0,1832,1800,0,0.0000,0.0000,7163.1200,1638.0000,0.0000,944.5400,9745.6600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01685,"BOYS & GIRLS CLUBS OF AUSTIN COUNTY, INC",Private Non Profit Organization,Private Nonprofit,6,3,,AUSTIN,1,0,1,2021-07-01T00:00:00.000,0,0,1929,1908,0,0.0000,0.0000,7542.3900,1736.2800,0.0000,995.9500,10274.6200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01707,Intrinsic Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,1,0,1,2021-05-01T00:00:00.000,0,0,3998,3998,0,0.0000,0.0000,15632.1800,3638.1800,0.0000,2068.9700,21339.3300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01707,Intrinsic Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,2,1,1,2021-06-01T00:00:00.000,4398,0,11895,7497,0,9851.5200,0.0000,46509.4500,6822.2700,0.0000,6650.4400,69833.6800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01707,Intrinsic Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,11,1,10,2021-07-01T00:00:00.000,10284,0,20548,10657,0,23036.1600,0.0000,80342.6800,9697.8700,0.0000,11833.7700,124910.4800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01707,Intrinsic Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,6,1,5,2021-08-01T00:00:00.000,910,0,3286,2376,0,2038.4000,0.0000,12848.2600,2162.1600,0.0000,1802.8900,18851.7100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01893,ARMED SERVICES YMCA CHILD DEVELOPMENT CENTER,Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,1,0,1,2021-06-01T00:00:00.000,1760,0,1910,0,0,3942.4000,0.0000,7468.1000,0.0000,0.0000,1169.9300,12580.4300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,01893,ARMED SERVICES YMCA CHILD DEVELOPMENT CENTER,Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,1,0,1,2021-07-01T00:00:00.000,4189,0,4176,0,0,9383.3600,0.0000,16328.1600,0.0000,0.0000,2633.7700,28345.2900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,02225,D.M. Ministries Community Development Corporation,Private Non Profit Organization,Private Nonprofit,10,2,174-,NACOGDOCHES,7,6,1,2021-06-01T00:00:00.000,594,0,4229,0,0,1330.5600,0.0000,16535.3900,0.0000,0.0000,1855.4900,19721.4400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,02225,D.M. Ministries Community Development Corporation,Private Non Profit Organization,Private Nonprofit,10,2,174-,NACOGDOCHES,6,6,0,2021-07-01T00:00:00.000,0,0,5115,0,0,0.0000,0.0000,19999.6500,0.0000,0.0000,2084.3600,22084.0100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,02225,D.M. Ministries Community Development Corporation,Private Non Profit Organization,Private Nonprofit,10,2,174-,NACOGDOCHES,6,6,0,2021-08-01T00:00:00.000,0,0,1724,0,0,0.0000,0.0000,6740.8400,0.0000,0.0000,702.5300,7443.3700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,02237,DYESS AFB CDC DEVELOPMENT CENTER,Military Installation,Unit of Government,14,1,221-,TAYLOR,1,0,1,2021-06-01T00:00:00.000,0,0,1540,0,0,0.0000,0.0000,6021.4000,0.0000,0.0000,627.5500,6648.9500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,02237,DYESS AFB CDC DEVELOPMENT CENTER,Military Installation,Unit of Government,14,1,221-,TAYLOR,1,0,1,2021-07-01T00:00:00.000,650,0,1376,0,0,1456.0000,0.0000,5380.1600,0.0000,0.0000,705.3500,7541.5100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,02237,DYESS AFB CDC DEVELOPMENT CENTER,Military Installation,Unit of Government,14,1,221-,TAYLOR,1,0,1,2021-08-01T00:00:00.000,279,0,533,0,0,624.9600,0.0000,2084.0300,0.0000,0.0000,279.2800,2988.2700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,02274,"EL PASO HUMAN SERVICES, INC.",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,7,0,7,2021-06-01T00:00:00.000,0,0,0,8062,8064,0.0000,0.0000,0.0000,7336.4200,31530.2400,4172.9000,43039.5600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,02274,"EL PASO HUMAN SERVICES, INC.",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,7,0,7,2021-07-01T00:00:00.000,0,0,0,11472,11526,0.0000,0.0000,0.0000,10439.5200,45066.6600,5958.7700,61464.9500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03152,"ROLLING PLAINS MANAGEMENT CORPORATION OF BAYLOR, COTTLE, FOARD,",Private Non Profit Organization,Private Nonprofit,9,2,078-,FOARD,1,0,1,2021-06-01T00:00:00.000,0,0,563,0,0,0.0000,0.0000,2201.3300,0.0000,0.0000,229.4200,2430.7500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03152,"ROLLING PLAINS MANAGEMENT CORPORATION OF BAYLOR, COTTLE, FOARD,",Private Non Profit Organization,Private Nonprofit,9,2,078-,FOARD,1,0,1,2021-07-01T00:00:00.000,0,0,538,0,0,0.0000,0.0000,2103.5800,0.0000,0.0000,219.2400,2322.8200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03152,"ROLLING PLAINS MANAGEMENT CORPORATION OF BAYLOR, COTTLE, FOARD,",Private Non Profit Organization,Private Nonprofit,9,2,078-,FOARD,1,0,1,2021-08-01T00:00:00.000,0,0,192,0,0,0.0000,0.0000,750.7200,0.0000,0.0000,78.2400,828.9600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03535,Young Men's Christian Association of Metropolitan Fort Worth,Private Non Profit Organization,Private Nonprofit,11,2,220-,TARRANT,3,0,3,2021-07-01T00:00:00.000,0,0,507,299,0,0.0000,0.0000,1982.3700,272.0900,0.0000,239.4900,2493.9500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03535,Young Men's Christian Association of Metropolitan Fort Worth,Private Non Profit Organization,Private Nonprofit,11,2,220-,TARRANT,2,0,2,2021-08-01T00:00:00.000,0,0,237,271,0,0.0000,0.0000,926.6700,246.6100,0.0000,126.3900,1299.6700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03550,YOUNG WOMEN’S CHRISTIAN ASSOCIATION EL PASO DEL NORTE REGION,Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,1,0,1,2021-06-01T00:00:00.000,0,0,0,250,0,0.0000,0.0000,0.0000,227.5000,0.0000,27.5000,255.0000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03550,YOUNG WOMEN’S CHRISTIAN ASSOCIATION EL PASO DEL NORTE REGION,Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,1,0,1,2021-07-01T00:00:00.000,0,0,0,567,0,0.0000,0.0000,0.0000,515.9700,0.0000,62.3700,578.3400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF LUBBOCK, TEX",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,2,1,1,2021-06-01T00:00:00.000,0,0,4463,4015,0,0.0000,0.0000,17450.3300,3653.6500,0.0000,2260.3200,23364.3000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF LUBBOCK, TEX",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,2,1,1,2021-07-01T00:00:00.000,0,0,3765,3345,0,0.0000,0.0000,14721.1500,3043.9500,0.0000,1902.1900,19667.2900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03554,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF LUBBOCK, TEX",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,2,1,1,2021-08-01T00:00:00.000,0,0,1412,1239,0,0.0000,0.0000,5520.9200,1127.4900,0.0000,711.6800,7360.0900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03627,Food & Nutrition Solutions Inc.,Private Non Profit Organization,Private Nonprofit,7,3,003-,ANGELINA,9,9,0,2021-06-01T00:00:00.000,7178,0,8666,0,0,16078.7200,0.0000,33884.0600,0.0000,0.0000,5128.5100,55091.2900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03627,Food & Nutrition Solutions Inc.,Private Non Profit Organization,Private Nonprofit,7,3,003-,ANGELINA,10,10,0,2021-07-01T00:00:00.000,6951,0,8782,272,0,15570.2400,0.0000,34337.6200,247.5200,0.0000,5155.1900,55310.5700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03627,Food & Nutrition Solutions Inc.,Private Non Profit Organization,Private Nonprofit,7,3,003-,ANGELINA,3,3,0,2021-08-01T00:00:00.000,800,0,1021,0,0,1792.0000,0.0000,3992.1100,0.0000,0.0000,594.0600,6378.1700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03689,S. Tracy Howard Project,Private Non Profit Organization,Private Nonprofit,11,2,,DENTON,22,21,1,2021-06-01T00:00:00.000,24699,0,24699,0,0,55325.7600,0.0000,96573.0900,0.0000,0.0000,15560.3700,167459.2200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03689,S. Tracy Howard Project,Private Non Profit Organization,Private Nonprofit,11,2,,DENTON,22,21,1,2021-07-01T00:00:00.000,21054,0,21054,0,0,47160.9600,0.0000,82321.1400,0.0000,0.0000,13264.0300,142746.1300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03689,S. Tracy Howard Project,Private Non Profit Organization,Private Nonprofit,11,2,,DENTON,22,21,1,2021-08-01T00:00:00.000,5717,0,5717,0,0,12806.0800,0.0000,22353.4700,0.0000,0.0000,3601.7100,38761.2600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03793,"Urban Change for Life Center, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,16,14,2,2021-06-01T00:00:00.000,2600,0,2652,0,0,5824.0000,0.0000,10369.3200,0.0000,0.0000,1659.1900,17852.5100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03793,"Urban Change for Life Center, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,16,14,2,2021-07-01T00:00:00.000,23703,0,24311,0,0,53094.7200,0.0000,95056.0100,0.0000,0.0000,15180.6500,163331.3800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03793,"Urban Change for Life Center, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,15,13,2,2021-08-01T00:00:00.000,8975,0,9234,0,0,20104.0000,0.0000,36104.9400,0.0000,0.0000,5759.8000,61968.7400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03802,Purple Hearts Inc,Private Non Profit Organization,Private Nonprofit,11,2,,TARRANT,15,15,0,2021-06-01T00:00:00.000,11530,0,16432,4908,0,25827.2000,0.0000,64249.1200,4466.2800,0.0000,9801.3500,104343.9500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03802,Purple Hearts Inc,Private Non Profit Organization,Private Nonprofit,11,2,,TARRANT,15,15,0,2021-07-01T00:00:00.000,12370,0,19740,7370,0,27708.8000,0.0000,77183.4000,6706.7000,0.0000,11607.0800,123205.9800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03802,Purple Hearts Inc,Private Non Profit Organization,Private Nonprofit,11,2,,TARRANT,9,9,0,2021-08-01T00:00:00.000,1550,0,4200,2650,0,3472.0000,0.0000,16422.0000,2411.5000,0.0000,2347.8800,24653.3800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,,JEFFERSON,68,55,13,2021-06-01T00:00:00.000,23585,486,26320,0,0,52830.4000,442.2600,102911.2000,0.0000,0.0000,16026.5200,172210.3800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,,JEFFERSON,64,55,9,2021-07-01T00:00:00.000,30452,420,33213,0,0,68212.4800,382.2000,129862.8300,0.0000,0.0000,20356.0700,218813.5800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03949,"TRIANGLE COMMUNITY OUTREACH, INC.",Private Non Profit Organization,Private Nonprofit,5,3,,JEFFERSON,57,51,6,2021-08-01T00:00:00.000,8888,0,9945,0,0,19909.1200,0.0000,38884.9500,0.0000,0.0000,6030.1700,64824.2400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,5,4,1,2021-06-01T00:00:00.000,4523,0,5293,390,0,10131.5200,0.0000,20695.6300,354.9000,0.0000,2625.2800,33807.3300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,6,4,2,2021-07-01T00:00:00.000,4345,0,5045,350,0,9732.8000,0.0000,19725.9500,318.5000,0.0000,2506.3100,32283.5600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,03974,P.L.A.Y.S. (Positive Leadership Advances Youth Self Development),Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,5,4,1,2021-08-01T00:00:00.000,2420,0,2770,0,0,5420.8000,0.0000,10830.7000,0.0000,0.0000,1365.3000,17616.8000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,240-,WEBB,14,14,0,2021-06-01T00:00:00.000,0,0,17692,22133,4441,0.0000,0.0000,69175.7200,20141.0300,17364.3100,11453.8300,118134.8900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,240-,WEBB,14,14,0,2021-07-01T00:00:00.000,0,0,20101,25484,5383,0.0000,0.0000,78594.9100,23190.4400,21047.5300,13187.9700,136020.8500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04007,SOUTH TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,1,5,240-,WEBB,14,14,0,2021-08-01T00:00:00.000,0,0,9208,11849,2641,0.0000,0.0000,36003.2800,10782.5900,10326.3100,6131.8600,63244.0400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04080,Village Hands and Hearts Inc.,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,7,3,4,2021-06-01T00:00:00.000,3021,0,8372,5351,0,6767.0400,0.0000,32734.5200,4869.4100,0.0000,4672.3700,49043.3400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04080,Village Hands and Hearts Inc.,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,7,3,4,2021-07-01T00:00:00.000,2660,0,11559,8543,0,5958.4000,0.0000,45195.6900,7774.1300,0.0000,6241.8700,65170.0900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04080,Village Hands and Hearts Inc.,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,3,0,3,2021-08-01T00:00:00.000,785,0,2894,2109,0,1758.4000,0.0000,11315.5400,1919.1900,0.0000,1585.9600,16579.0900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,20,14,6,2021-06-01T00:00:00.000,564,0,6784,0,1056,1263.3600,0.0000,26525.4400,0.0000,4128.9600,3320.2900,35238.0500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,20,14,6,2021-07-01T00:00:00.000,2816,0,13022,0,1012,6307.8400,0.0000,50916.0200,0.0000,3956.9200,6345.4200,67526.2000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04119,J.E.W.E.L. Foundation,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,20,14,6,2021-08-01T00:00:00.000,1151,0,5618,0,455,2578.2400,0.0000,21966.3800,0.0000,1779.0500,2730.8500,29054.5200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04168,"Destiny Empowerment Enterprises, Inc.",Private Non Profit Organization,Private Nonprofit,11,2,,TARRANT,1,0,1,2021-06-01T00:00:00.000,156,0,188,0,0,349.4400,0.0000,735.0800,0.0000,0.0000,111.3200,1195.8400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04168,"Destiny Empowerment Enterprises, Inc.",Private Non Profit Organization,Private Nonprofit,11,2,,TARRANT,1,0,1,2021-07-01T00:00:00.000,211,0,358,0,0,472.6400,0.0000,1399.7800,0.0000,0.0000,192.8400,2065.2600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04168,"Destiny Empowerment Enterprises, Inc.",Private Non Profit Organization,Private Nonprofit,11,2,,TARRANT,1,0,1,2021-08-01T00:00:00.000,59,0,90,0,0,132.1600,0.0000,351.9000,0.0000,0.0000,49.8100,533.8700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04323,Kids Cove Community Outreach,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,6,6,0,2021-06-01T00:00:00.000,2453,0,2453,0,0,5494.7200,0.0000,9591.2300,0.0000,0.0000,1545.3900,16631.3400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04323,Kids Cove Community Outreach,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,7,7,0,2021-07-01T00:00:00.000,7786,0,7786,0,0,17440.6400,0.0000,30443.2600,0.0000,0.0000,4905.1900,52789.0900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04323,Kids Cove Community Outreach,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,7,7,0,2021-08-01T00:00:00.000,3554,0,3554,0,0,7960.9600,0.0000,13896.1400,0.0000,0.0000,2239.0300,24096.1300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04405,NUTRITION TRANSITIONS,Private Non Profit Organization,Private Nonprofit,4,3,,DALLAS,19,0,19,2021-06-01T00:00:00.000,2088,0,3168,5550,4683,4677.1200,0.0000,12386.8800,5050.5000,18310.5300,4274.3600,44699.3900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04405,NUTRITION TRANSITIONS,Private Non Profit Organization,Private Nonprofit,4,3,,DALLAS,18,0,18,2021-07-01T00:00:00.000,4891,0,6676,14465,13239,10955.8400,0.0000,26103.1600,13163.1500,51764.4900,10794.7600,112781.4000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04405,NUTRITION TRANSITIONS,Private Non Profit Organization,Private Nonprofit,4,3,,DALLAS,13,0,13,2021-08-01T00:00:00.000,2006,0,2256,4084,4084,4493.4400,0.0000,8820.9600,3716.4400,15968.4400,3479.1300,36478.4100
