odprecid,programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
06975_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,06975,Education Potential Verified,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,48,0,48,2023-07-01T00:00:00.000,7715,0,19881,1025,0,19827.5500,0.0000,89066.8800,1066.0000,0.0000,9418.3800,119378.8100
06975_8_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,06975,Education Potential Verified,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,38,0,38,2023-08-01T00:00:00.000,1377,0,6012,98,0,3538.8900,0.0000,26933.7600,101.9200,0.0000,2633.3200,33207.8900
07014_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,07014,Vision Ministries Community Church,Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,6,0,6,2023-06-01T00:00:00.000,4068,0,4167,0,0,10454.7600,0.0000,18668.1600,0.0000,0.0000,2995.8300,32118.7500
07014_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,07014,Vision Ministries Community Church,Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,6,0,6,2023-07-01T00:00:00.000,4476,0,4490,0,0,11503.3200,0.0000,20115.2000,0.0000,0.0000,3251.6800,34870.2000
07014_8_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,07014,Vision Ministries Community Church,Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,6,0,6,2023-08-01T00:00:00.000,4208,0,4208,0,0,10814.5600,0.0000,18851.8400,0.0000,0.0000,3050.8000,32717.2000
07119_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,07119,Marlin Renewal Outreach Center,Private Non Profit Organization,Private Nonprofit,12,2,,FALLS,1,0,1,2023-06-01T00:00:00.000,1398,0,1425,0,0,3592.8600,0.0000,6384.0000,0.0000,0.0000,1026.2400,11003.1000
07119_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,07119,Marlin Renewal Outreach Center,Private Non Profit Organization,Private Nonprofit,12,2,,FALLS,1,0,1,2023-07-01T00:00:00.000,1439,0,1439,0,0,3698.2300,0.0000,6446.7200,0.0000,0.0000,1043.2800,11188.2300
07122_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,07122,"Harvest Texarkana Regional Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,8,2,,BOWIE,2,0,2,2023-05-01T00:00:00.000,0,0,205,0,0,0.0000,0.0000,918.4000,0.0000,0.0000,89.3100,1007.7100
07122_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,07122,"Harvest Texarkana Regional Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,8,2,,BOWIE,2,0,2,2023-06-01T00:00:00.000,0,0,1644,0,0,0.0000,0.0000,7365.1200,0.0000,0.0000,712.5200,8077.6400
07122_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,07122,"Harvest Texarkana Regional Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,8,2,,BOWIE,2,0,2,2023-07-01T00:00:00.000,0,0,1077,0,0,0.0000,0.0000,4824.9600,0.0000,0.0000,458.1900,5283.1500
07122_8_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,07122,"Harvest Texarkana Regional Food Bank, Inc.",Private Non Profit Organization,Private Nonprofit,8,2,,BOWIE,1,0,1,2023-08-01T00:00:00.000,0,0,300,0,0,0.0000,0.0000,1344.0000,0.0000,0.0000,117.0000,1461.0000
07141_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,07141,Texas A&M University-Kingsville,Educational Institution,Nonresidential Summer Camp,2,5,,KLEBERG,,,,2023-06-01T00:00:00.000,0,0,883,0,0,0.0000,0.0000,3955.8400,0.0000,0.0000,415.0100,4370.8500
