odprecid,programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
00576_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00576,LA VILLA ISD,Educational Institution,Public,1,5,108-914,HIDALGO,2,0,2,2023-06-01T00:00:00.000,2483,0,2705,0,0,6629.6100,0.0000,11983.1500,0.0000,0.0000,18612.7600
00576_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00576,LA VILLA ISD,Educational Institution,Public,1,5,108-914,HIDALGO,1,0,1,2023-07-01T00:00:00.000,257,0,306,0,0,701.6100,0.0000,1331.1000,0.0000,0.0000,2032.7100
00577_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00577,MONTE ALTO ISD,Educational Institution,Public,1,5,108-915,HIDALGO,2,0,2,2023-06-01T00:00:00.000,4115,0,4496,0,0,10987.0500,0.0000,19917.2800,0.0000,0.0000,30904.3300
00578_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,108-916,HIDALGO,3,0,3,2023-05-01T00:00:00.000,1089,0,1232,0,0,2907.6300,0.0000,5457.7600,0.0000,0.0000,8365.3900
00578_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,108-916,HIDALGO,3,0,3,2023-06-01T00:00:00.000,9739,0,10166,0,0,26003.1300,0.0000,45035.3800,0.0000,0.0000,71038.5100
00578_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,108-916,HIDALGO,1,0,1,2023-07-01T00:00:00.000,197,0,278,0,0,537.8100,0.0000,1209.3000,0.0000,0.0000,1747.1100
00581_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00581,COVINGTON ISD,Educational Institution,Public,12,2,109-903,HILL,1,0,1,2023-06-01T00:00:00.000,149,0,150,0,0,397.8300,0.0000,664.5000,0.0000,0.0000,1062.3300
00582_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,109-904,HILL,4,0,4,2023-06-01T00:00:00.000,1290,0,1434,0,0,3128.6000,0.0000,6352.6200,0.0000,0.0000,9481.2200
00584_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00584,ITASCA ISD,Educational Institution,Public,12,2,109-907,HILL,1,0,1,2023-05-01T00:00:00.000,1,0,3,0,0,2.6700,0.0000,13.2900,0.0000,0.0000,15.9600
00584_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00584,ITASCA ISD,Educational Institution,Public,12,2,109-907,HILL,1,0,1,2023-06-01T00:00:00.000,237,0,757,0,0,632.7900,0.0000,3353.5100,0.0000,0.0000,3986.3000
00587_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00587,WHITNEY ISD,Educational Institution,Public,12,2,109-911,HILL,1,0,1,2023-05-01T00:00:00.000,58,0,97,0,0,154.8600,0.0000,429.7100,0.0000,0.0000,584.5700
00587_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00587,WHITNEY ISD,Educational Institution,Public,12,2,109-911,HILL,1,0,1,2023-06-01T00:00:00.000,898,0,1802,0,0,2397.6600,0.0000,7982.8600,0.0000,0.0000,10380.5200
00592_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00592,LEVELLAND ISD,Educational Institution,Public,17,1,110-902,HOCKLEY,2,0,2,2023-06-01T00:00:00.000,2038,0,3294,0,0,5441.4600,0.0000,14592.4200,0.0000,0.0000,20033.8800
00594_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00594,SMYER ISD,Educational Institution,Public,17,1,110-906,HOCKLEY,1,0,1,2023-05-01T00:00:00.000,0,0,18,0,0,0.0000,0.0000,79.7400,0.0000,0.0000,79.7400
00594_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00594,SMYER ISD,Educational Institution,Public,17,1,110-906,HOCKLEY,1,0,1,2023-06-01T00:00:00.000,0,0,383,0,0,0.0000,0.0000,1696.6900,0.0000,0.0000,1696.6900
00595_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00595,SUNDOWN ISD,Educational Institution,Public,17,1,110-907,HOCKLEY,1,0,1,2023-06-01T00:00:00.000,855,0,721,0,0,2282.8500,0.0000,3179.6100,0.0000,0.0000,5462.4600
00597_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00597,GRANBURY ISD,Educational Institution,Public,11,2,111-901,HOOD,2,0,2,2023-06-01T00:00:00.000,2195,0,4476,0,0,5860.6500,0.0000,19828.6800,0.0000,0.0000,25689.3300
00597_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00597,GRANBURY ISD,Educational Institution,Public,11,2,111-901,HOOD,2,0,2,2023-07-01T00:00:00.000,847,0,1917,0,0,2312.3100,0.0000,8338.9500,0.0000,0.0000,10651.2600
00600_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00600,SULPHUR SPRINGS ISD,Educational Institution,Public,8,2,112-901,HOPKINS,3,0,3,2023-06-01T00:00:00.000,1836,0,4039,0,0,4902.1200,0.0000,17892.7700,0.0000,0.0000,22794.8900
00600_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00600,SULPHUR SPRINGS ISD,Educational Institution,Public,8,2,112-901,HOPKINS,1,0,1,2023-07-01T00:00:00.000,53,0,69,0,0,144.6900,0.0000,300.1500,0.0000,0.0000,444.8400
00602_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00602,NORTH HOPKINS ISD,Educational Institution,Public,8,2,112-906,HOPKINS,2,0,2,2023-05-01T00:00:00.000,38,0,33,0,0,101.4600,0.0000,146.1900,0.0000,0.0000,247.6500
00602_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00602,NORTH HOPKINS ISD,Educational Institution,Public,8,2,112-906,HOPKINS,2,0,2,2023-06-01T00:00:00.000,576,0,478,0,0,1537.9200,0.0000,2117.5400,0.0000,0.0000,3655.4600
00607_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00607,CROCKETT ISD,Educational Institution,Public,6,3,113-901,HOUSTON,1,0,1,2023-06-01T00:00:00.000,740,0,1467,0,0,1975.8000,0.0000,6498.8100,0.0000,0.0000,8474.6100
00608_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00608,GRAPELAND ISD,Educational Institution,Public,6,3,113-902,HOUSTON,1,0,1,2023-06-01T00:00:00.000,956,0,1061,0,0,2552.5200,0.0000,4700.2300,0.0000,0.0000,7252.7500
00612_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00612,BIG SPRING ISD,Educational Institution,Public,18,1,114-901,HOWARD,2,0,2,2023-06-01T00:00:00.000,2099,0,3304,0,0,5604.3300,0.0000,14636.7200,0.0000,0.0000,20241.0500
00615_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00615,FT HANCOCK ISD,Educational Institution,Public,19,1,115-901,HUDSPETH,1,0,1,2023-06-01T00:00:00.000,1384,0,1823,0,0,3695.2800,0.0000,8075.8900,0.0000,0.0000,11771.1700
00616_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00616,SIERRA BLANCA ISD,Educational Institution,Public,19,1,115-902,HUDSPETH,1,0,1,2023-05-01T00:00:00.000,25,0,25,0,0,66.7500,0.0000,110.7500,0.0000,0.0000,177.5000
00616_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00616,SIERRA BLANCA ISD,Educational Institution,Public,19,1,115-902,HUDSPETH,1,0,1,2023-06-01T00:00:00.000,151,0,174,0,0,403.1700,0.0000,770.8200,0.0000,0.0000,1173.9900
00617_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00617,DELL CITY ISD,Educational Institution,Public,19,1,115-903,HUDSPETH,1,0,1,2023-06-01T00:00:00.000,194,0,266,0,0,517.9800,0.0000,1178.3800,0.0000,0.0000,1696.3600
00620_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00620,CELESTE ISD,Educational Institution,Public,10,2,116-902,HUNT,1,0,1,2023-06-01T00:00:00.000,413,0,606,0,0,1102.7100,0.0000,2684.5800,0.0000,0.0000,3787.2900
00622_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00622,GREENVILLE ISD,Educational Institution,Public,10,2,116-905,HUNT,3,0,3,2023-06-01T00:00:00.000,3145,0,4966,0,0,8397.1500,0.0000,21999.3800,0.0000,0.0000,30396.5300
00622_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00622,GREENVILLE ISD,Educational Institution,Public,10,2,116-905,HUNT,3,0,3,2023-07-01T00:00:00.000,526,0,2412,0,0,1435.9800,0.0000,10492.2000,0.0000,0.0000,11928.1800
00624_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00624,QUINLAN ISD,Educational Institution,Public,10,2,116-908,HUNT,2,0,2,2023-05-01T00:00:00.000,111,0,169,0,0,296.3700,0.0000,748.6700,0.0000,0.0000,1045.0400
00624_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00624,QUINLAN ISD,Educational Institution,Public,10,2,116-908,HUNT,2,0,2,2023-06-01T00:00:00.000,1741,0,2625,0,0,4648.4700,0.0000,11628.7500,0.0000,0.0000,16277.2200
00624_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00624,QUINLAN ISD,Educational Institution,Public,10,2,116-908,HUNT,3,0,3,2023-07-01T00:00:00.000,0,0,281,0,0,0.0000,0.0000,1222.3500,0.0000,0.0000,1222.3500
00625_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00625,WOLFE CITY ISD,Educational Institution,Public,10,2,116-909,HUNT,1,0,1,2023-06-01T00:00:00.000,0,0,365,0,0,0.0000,0.0000,1616.9500,0.0000,0.0000,1616.9500
00626_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00626,CAMPBELL ISD,Educational Institution,Public,10,2,116-910,HUNT,2,0,2,2023-06-01T00:00:00.000,254,0,594,0,0,678.1800,0.0000,2631.4200,0.0000,0.0000,3309.6000
00627_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00627,BLAND ISD,Educational Institution,Public,10,2,116-915,HUNT,1,0,1,2023-05-01T00:00:00.000,92,0,145,0,0,245.6400,0.0000,642.3500,0.0000,0.0000,887.9900
00627_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00627,BLAND ISD,Educational Institution,Public,10,2,116-915,HUNT,1,0,1,2023-06-01T00:00:00.000,696,0,965,0,0,1858.3200,0.0000,4274.9500,0.0000,0.0000,6133.2700
00628_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00628,BOLES ISD,Educational Institution,Public,10,2,116-916,HUNT,1,0,1,2023-05-01T00:00:00.000,80,0,108,0,0,213.6000,0.0000,478.4400,0.0000,0.0000,692.0400
00628_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00628,BOLES ISD,Educational Institution,Public,10,2,116-916,HUNT,1,0,1,2023-06-01T00:00:00.000,532,0,868,0,0,1420.4400,0.0000,3845.2400,0.0000,0.0000,5265.6800
00629_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00629,BORGER ISD,Educational Institution,Public,16,1,117-901,HUTCHINSON,1,0,1,2023-06-01T00:00:00.000,0,0,2319,2258,0,0.0000,0.0000,10273.1700,2438.6400,0.0000,12711.8100
00629_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00629,BORGER ISD,Educational Institution,Public,16,1,117-901,HUTCHINSON,1,0,1,2023-07-01T00:00:00.000,0,0,1117,1260,0,0.0000,0.0000,4858.9500,1474.2000,0.0000,6333.1500
00635_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00635,JACKSBORO ISD,Educational Institution,Public,9,2,119-902,JACK,2,0,2,2023-05-01T00:00:00.000,95,0,93,0,0,253.6500,0.0000,411.9900,0.0000,0.0000,665.6400
00635_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00635,JACKSBORO ISD,Educational Institution,Public,9,2,119-902,JACK,2,0,2,2023-06-01T00:00:00.000,2733,0,2826,0,0,7297.1100,0.0000,12519.1800,0.0000,0.0000,19816.2900
00635_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00635,JACKSBORO ISD,Educational Institution,Public,9,2,119-902,JACK,1,0,1,2023-07-01T00:00:00.000,128,0,134,0,0,349.4400,0.0000,582.9000,0.0000,0.0000,932.3400
00637_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00637,EDNA ISD,Educational Institution,Public,3,3,120-901,JACKSON,2,0,2,2023-05-01T00:00:00.000,548,0,859,0,0,1463.1600,0.0000,3805.3700,0.0000,0.0000,5268.5300
00637_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00637,EDNA ISD,Educational Institution,Public,3,3,120-901,JACKSON,2,0,2,2023-06-01T00:00:00.000,2204,0,2555,0,0,5884.6800,0.0000,11318.6500,0.0000,0.0000,17203.3300
00643_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00643,KIRBYVILLE ISD,Educational Institution,Public,5,3,121-905,JASPER,1,0,1,2023-05-01T00:00:00.000,8,0,13,0,0,21.3600,0.0000,57.5900,0.0000,0.0000,78.9500
00643_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00643,KIRBYVILLE ISD,Educational Institution,Public,5,3,121-905,JASPER,1,0,1,2023-06-01T00:00:00.000,363,0,766,0,0,969.2100,0.0000,3393.3800,0.0000,0.0000,4362.5900
00651_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00651,NEDERLAND ISD,Educational Institution,Public,5,3,123-905,JEFFERSON,1,0,1,2023-05-01T00:00:00.000,110,0,0,0,0,293.7000,0.0000,0.0000,0.0000,0.0000,293.7000
00651_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00651,NEDERLAND ISD,Educational Institution,Public,5,3,123-905,JEFFERSON,2,0,2,2023-06-01T00:00:00.000,8463,0,4884,0,0,22596.2100,0.0000,21636.1200,0.0000,0.0000,44232.3300
00652_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00652,PORT ARTHUR ISD,Educational Institution,Public,5,3,123-907,JEFFERSON,14,0,14,2023-06-01T00:00:00.000,18463,0,33300,0,0,49296.2100,0.0000,147519.0000,0.0000,0.0000,196815.2100
00654_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00654,BEAUMONT ISD,Educational Institution,Public,5,3,123-910,JEFFERSON,15,0,15,2023-06-01T00:00:00.000,18175,0,25898,0,0,48527.2500,0.0000,114728.1400,0.0000,0.0000,163255.3900
00654_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00654,BEAUMONT ISD,Educational Institution,Public,5,3,123-910,JEFFERSON,1,0,1,2023-07-01T00:00:00.000,175,0,392,0,0,477.7500,0.0000,1705.2000,0.0000,0.0000,2182.9500
00657_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00657,JIM HOGG COUNTY ISD,Educational Institution,Public,1,5,124-901,JIM HOGG,1,0,1,2023-06-01T00:00:00.000,6632,0,6710,0,0,17707.4400,0.0000,29725.3000,0.0000,0.0000,47432.7400
00657_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00657,JIM HOGG COUNTY ISD,Educational Institution,Public,1,5,124-901,JIM HOGG,1,0,1,2023-07-01T00:00:00.000,132,0,205,0,0,360.3600,0.0000,891.7500,0.0000,0.0000,1252.1100
00658_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00658,ALICE ISD,Educational Institution,Public,2,5,125-901,JIM WELLS,8,0,8,2023-06-01T00:00:00.000,10690,0,17018,0,0,28542.3000,0.0000,75389.7400,0.0000,0.0000,103932.0400
00658_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00658,ALICE ISD,Educational Institution,Public,2,5,125-901,JIM WELLS,2,0,2,2023-07-01T00:00:00.000,1314,0,1133,0,0,3587.2200,0.0000,4928.5500,0.0000,0.0000,8515.7700
00659_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00659,BEN BOLT-PALITO BLANCO ISD,Educational Institution,Public,2,5,125-902,JIM WELLS,1,0,1,2023-06-01T00:00:00.000,823,0,941,0,0,2197.4100,0.0000,4168.6300,0.0000,0.0000,6366.0400
00660_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00660,ORANGE GROVE ISD,Educational Institution,Public,2,5,125-903,JIM WELLS,2,0,2,2023-05-01T00:00:00.000,381,0,369,0,0,1017.2700,0.0000,1634.6700,0.0000,0.0000,2651.9400
00660_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00660,ORANGE GROVE ISD,Educational Institution,Public,2,5,125-903,JIM WELLS,2,0,2,2023-06-01T00:00:00.000,1916,0,2354,0,0,5115.7200,0.0000,10428.2200,0.0000,0.0000,15543.9400
00661_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00661,PREMONT ISD,Educational Institution,Public,2,5,125-905,JIM WELLS,1,0,1,2023-05-01T00:00:00.000,165,0,243,0,0,440.5500,0.0000,1076.4900,0.0000,0.0000,1517.0400
00661_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00661,PREMONT ISD,Educational Institution,Public,2,5,125-905,JIM WELLS,1,0,1,2023-06-01T00:00:00.000,2519,0,3954,0,0,6725.7300,0.0000,17516.2200,0.0000,0.0000,24241.9500
00663_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00663,ALVARADO ISD,Educational Institution,Public,11,2,126-901,JOHNSON,1,0,1,2023-06-01T00:00:00.000,1942,0,4343,0,0,5185.1400,0.0000,19239.4900,0.0000,0.0000,24424.6300
00664_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00664,BURLESON ISD,Educational Institution,Public,11,2,126-902,JOHNSON,2,0,2,2023-06-01T00:00:00.000,668,0,1424,0,0,1783.5600,0.0000,6279.8400,0.0000,0.0000,8063.4000
00667_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00667,JOSHUA ISD,Educational Institution,Public,11,2,126-905,JOHNSON,1,0,1,2023-06-01T00:00:00.000,0,1164,1175,0,0,0.0000,1257.1200,5205.2500,0.0000,0.0000,6462.3700
00668_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00668,KEENE ISD,Educational Institution,Public,11,2,126-906,JOHNSON,1,0,1,2023-06-01T00:00:00.000,204,0,506,0,0,544.6800,0.0000,2241.5800,0.0000,0.0000,2786.2600
00669_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00669,RIO VISTA ISD,Educational Institution,Public,11,2,126-907,JOHNSON,1,0,1,2023-06-01T00:00:00.000,605,0,1013,0,0,1615.3500,0.0000,4487.5900,0.0000,0.0000,6102.9400
00670_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00670,VENUS ISD,Educational Institution,Public,11,2,126-908,JOHNSON,1,0,1,2023-05-01T00:00:00.000,40,0,39,0,0,106.8000,0.0000,172.7700,0.0000,0.0000,279.5700
00670_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00670,VENUS ISD,Educational Institution,Public,11,2,126-908,JOHNSON,2,0,2,2023-06-01T00:00:00.000,1431,0,2015,0,0,3820.7700,0.0000,8926.4500,0.0000,0.0000,12747.2200
00671_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00671,GODLEY ISD,Educational Institution,Public,11,2,126-911,JOHNSON,1,0,1,2023-05-01T00:00:00.000,27,0,98,0,0,72.0900,0.0000,434.1400,0.0000,0.0000,506.2300
00671_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00671,GODLEY ISD,Educational Institution,Public,11,2,126-911,JOHNSON,1,0,1,2023-06-01T00:00:00.000,711,0,1533,0,0,1898.3700,0.0000,6791.1900,0.0000,0.0000,8689.5600
00672_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00672,ANSON ISD,Educational Institution,Public,14,1,127-901,JONES,1,0,1,2023-06-01T00:00:00.000,630,0,982,0,0,1682.1000,0.0000,4350.2600,0.0000,0.0000,6032.3600
00677_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00677,KARNES CITY ISD,Educational Institution,Public,20,4,128-901,KARNES,2,0,2,2023-05-01T00:00:00.000,245,0,233,0,0,654.1500,0.0000,1032.1900,0.0000,0.0000,1686.3400
00677_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00677,KARNES CITY ISD,Educational Institution,Public,20,4,128-901,KARNES,2,0,2,2023-06-01T00:00:00.000,1798,0,1920,0,0,4800.6600,0.0000,8505.6000,0.0000,0.0000,13306.2600
00678_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00678,KENEDY ISD,Educational Institution,Public,3,4,128-902,KARNES,1,0,1,2023-05-01T00:00:00.000,44,0,83,0,0,117.4800,0.0000,367.6900,0.0000,0.0000,485.1700
00678_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00678,KENEDY ISD,Educational Institution,Public,3,4,128-902,KARNES,1,0,1,2023-06-01T00:00:00.000,1121,0,1941,0,0,2993.0700,0.0000,8598.6300,0.0000,0.0000,11591.7000
00679_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00679,RUNGE ISD,Educational Institution,Public,3,4,128-903,KARNES,1,0,1,2023-06-01T00:00:00.000,350,0,342,0,0,934.5000,0.0000,1515.0600,0.0000,0.0000,2449.5600
00681_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00681,CRANDALL ISD,Educational Institution,Public,10,2,129-901,KAUFMAN,3,0,3,2023-06-01T00:00:00.000,2645,0,4554,0,0,7062.1500,0.0000,20174.2200,0.0000,0.0000,27236.3700
00681_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00681,CRANDALL ISD,Educational Institution,Public,10,2,129-901,KAUFMAN,1,0,1,2023-07-01T00:00:00.000,236,0,1072,0,0,644.2800,0.0000,4663.2000,0.0000,0.0000,5307.4800
00683_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00683,KAUFMAN ISD,Educational Institution,Public,10,2,129-903,KAUFMAN,3,0,3,2023-06-01T00:00:00.000,2522,0,4122,0,0,6733.7400,0.0000,18260.4600,0.0000,0.0000,24994.2000
00689_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00689,COMFORT ISD,Educational Institution,Public,20,4,130-902,KENDALL,1,0,1,2023-06-01T00:00:00.000,393,0,807,0,0,1049.3100,0.0000,3575.0100,0.0000,0.0000,4624.3200
00691_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00691,CENTER POINT ISD,Educational Institution,Public,20,4,133-901,KERR,1,0,1,2023-05-01T00:00:00.000,25,0,31,0,0,66.7500,0.0000,137.3300,0.0000,0.0000,204.0800
00691_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00691,CENTER POINT ISD,Educational Institution,Public,20,4,133-901,KERR,1,0,1,2023-06-01T00:00:00.000,62,0,125,0,0,165.5400,0.0000,553.7500,0.0000,0.0000,719.2900
00691_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00691,CENTER POINT ISD,Educational Institution,Public,20,4,133-901,KERR,1,0,1,2023-07-01T00:00:00.000,208,0,263,0,0,567.8400,0.0000,1144.0500,0.0000,0.0000,1711.8900
