odprecid,programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
00578_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,108-916,HIDALGO,3,0,3,2025-07-01T00:00:00.000,11557,0,11327,0,0,30758.22,0.0,53350.17,0.0,0.0,84108.39
00581_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00581,COVINGTON ISD,Educational Institution,Public,12,2,109-903,HILL,1,0,1,2025-06-01T00:00:00.000,86,0,137,0,0,244.24,0.0,621.98,0.0,0.0,866.22
00582_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,109-904,HILL,4,0,4,2025-06-01T00:00:00.000,2676,0,2885,0,0,7599.84,0.0,13097.9,0.0,0.0,20697.74
00584_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00584,ITASCA ISD,Educational Institution,Public,12,2,109-907,HILL,1,0,1,2025-05-01T00:00:00.000,1,0,27,0,0,2.84,0.0,122.58,0.0,0.0,125.42
00584_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00584,ITASCA ISD,Educational Institution,Public,12,2,109-907,HILL,1,0,1,2025-06-01T00:00:00.000,214,0,615,0,0,607.76,0.0,2792.1,0.0,0.0,3399.86
00587_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00587,WHITNEY ISD,Educational Institution,Public,12,2,109-911,HILL,1,0,1,2025-05-01T00:00:00.000,237,0,314,0,0,673.08,0.0,1425.56,0.0,0.0,2098.64
00587_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00587,WHITNEY ISD,Educational Institution,Public,12,2,109-911,HILL,1,0,1,2025-06-01T00:00:00.000,1466,0,2258,0,0,4163.44,0.0,10251.32,0.0,0.0,14414.76
00592_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00592,LEVELLAND ISD,Educational Institution,Public,17,1,110-902,HOCKLEY,2,0,2,2025-05-01T00:00:00.000,362,0,598,0,0,1028.08,0.0,2714.92,0.0,0.0,3743.0
00592_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00592,LEVELLAND ISD,Educational Institution,Public,17,1,110-902,HOCKLEY,2,0,2,2025-06-01T00:00:00.000,916,0,1614,0,0,2601.44,0.0,7327.56,0.0,0.0,9929.0
00594_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00594,SMYER ISD,Educational Institution,Public,17,1,110-906,HOCKLEY,1,0,1,2025-05-01T00:00:00.000,0,0,25,0,0,0.0,0.0,113.5,0.0,0.0,113.5
00594_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00594,SMYER ISD,Educational Institution,Public,17,1,110-906,HOCKLEY,1,0,1,2025-06-01T00:00:00.000,0,0,366,0,0,0.0,0.0,1661.64,0.0,0.0,1661.64
00597_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00597,GRANBURY ISD,Educational Institution,Public,11,2,111-901,HOOD,3,0,3,2025-06-01T00:00:00.000,2926,0,5268,0,0,8309.84,0.0,23916.72,0.0,0.0,32226.56
00597_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00597,GRANBURY ISD,Educational Institution,Public,11,2,111-901,HOOD,3,0,3,2025-07-01T00:00:00.000,0,0,644,0,0,0.0,0.0,3033.24,0.0,0.0,3033.24
00600_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00600,SULPHUR SPRINGS ISD,Educational Institution,Public,8,2,112-901,HOPKINS,1,0,1,2025-06-01T00:00:00.000,1150,0,1631,0,0,3266.0,0.0,7404.74,0.0,0.0,10670.74
00602_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00602,NORTH HOPKINS ISD,Educational Institution,Public,8,2,112-906,HOPKINS,2,0,2,2025-05-01T00:00:00.000,69,0,103,0,0,195.96,0.0,467.62,0.0,0.0,663.58
00602_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00602,NORTH HOPKINS ISD,Educational Institution,Public,8,2,112-906,HOPKINS,2,0,2,2025-06-01T00:00:00.000,360,0,407,0,0,1022.4,0.0,1847.78,0.0,0.0,2870.18
00607_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00607,CROCKETT ISD,Educational Institution,Public,6,3,113-901,HOUSTON,1,0,1,2025-06-01T00:00:00.000,799,0,1841,0,0,2269.16,0.0,8358.14,0.0,0.0,10627.3
00608_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00608,GRAPELAND ISD,Educational Institution,Public,6,3,113-902,HOUSTON,1,0,1,2025-06-01T00:00:00.000,1261,0,1340,0,0,3581.24,0.0,6083.6,0.0,0.0,9664.84
00612_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00612,BIG SPRING ISD,Educational Institution,Public,18,1,114-901,HOWARD,2,0,2,2025-06-01T00:00:00.000,1395,0,2123,0,0,3961.8,0.0,9638.42,0.0,0.0,13600.22
00620_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00620,CELESTE ISD,Educational Institution,Public,10,2,116-902,HUNT,1,0,1,2025-05-01T00:00:00.000,113,0,156,0,0,320.92,0.0,708.24,0.0,0.0,1029.16
00620_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00620,CELESTE ISD,Educational Institution,Public,10,2,116-902,HUNT,1,0,1,2025-06-01T00:00:00.000,361,0,595,0,0,1025.24,0.0,2701.3,0.0,0.0,3726.54
00622_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00622,GREENVILLE ISD,Educational Institution,Public,10,2,116-905,HUNT,2,0,2,2025-05-01T00:00:00.000,192,0,204,0,0,545.28,0.0,926.16,0.0,0.0,1471.44
00622_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00622,GREENVILLE ISD,Educational Institution,Public,10,2,116-905,HUNT,3,0,3,2025-06-01T00:00:00.000,2601,0,4547,0,0,7386.84,0.0,20643.38,0.0,0.0,28030.22
00622_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00622,GREENVILLE ISD,Educational Institution,Public,10,2,116-905,HUNT,3,0,3,2025-07-01T00:00:00.000,1079,0,1767,0,0,3172.26,0.0,8322.57,0.0,0.0,11494.83
00624_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00624,QUINLAN ISD,Educational Institution,Public,10,2,116-908,HUNT,1,0,1,2025-06-01T00:00:00.000,0,0,1352,286,0,0.0,0.0,6138.08,346.06,0.0,6484.14
00624_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00624,QUINLAN ISD,Educational Institution,Public,10,2,116-908,HUNT,3,0,3,2025-07-01T00:00:00.000,0,0,321,0,0,0.0,0.0,1511.91,0.0,0.0,1511.91
00625_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00625,WOLFE CITY ISD,Educational Institution,Public,10,2,116-909,HUNT,1,0,1,2025-06-01T00:00:00.000,1092,0,1311,0,0,3101.28,0.0,5951.94,0.0,0.0,9053.22
00626_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00626,CAMPBELL ISD,Educational Institution,Public,10,2,116-910,HUNT,2,0,2,2025-06-01T00:00:00.000,450,0,643,0,0,1278.0,0.0,2919.22,0.0,0.0,4197.22
00627_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00627,BLAND ISD,Educational Institution,Public,10,2,116-915,HUNT,1,0,1,2025-06-01T00:00:00.000,880,0,1162,0,0,2499.2,0.0,5275.48,0.0,0.0,7774.68
00628_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00628,BOLES ISD,Educational Institution,Public,10,2,116-916,HUNT,1,0,1,2025-05-01T00:00:00.000,53,0,120,0,0,150.52,0.0,544.8,0.0,0.0,695.32
00628_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00628,BOLES ISD,Educational Institution,Public,10,2,116-916,HUNT,1,0,1,2025-06-01T00:00:00.000,651,0,1239,0,0,1848.84,0.0,5625.06,0.0,0.0,7473.9
00629_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00629,BORGER ISD,Educational Institution,Public,16,1,117-901,HUTCHINSON,1,0,1,2025-06-01T00:00:00.000,0,0,2781,2722,0,0.0,0.0,12625.74,3293.62,0.0,15919.36
00629_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00629,BORGER ISD,Educational Institution,Public,16,1,117-901,HUTCHINSON,1,0,1,2025-07-01T00:00:00.000,0,0,1281,1247,0,0.0,0.0,6033.51,1571.22,0.0,7604.73
00635_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00635,JACKSBORO ISD,Educational Institution,Public,9,2,119-902,JACK,2,0,2,2025-05-01T00:00:00.000,227,0,226,0,0,644.68,0.0,1026.04,0.0,0.0,1670.72
00635_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00635,JACKSBORO ISD,Educational Institution,Public,9,2,119-902,JACK,2,0,2,2025-06-01T00:00:00.000,1065,0,1148,0,0,3024.6,0.0,5211.92,0.0,0.0,8236.52
00635_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00635,JACKSBORO ISD,Educational Institution,Public,9,2,119-902,JACK,1,0,1,2025-07-01T00:00:00.000,200,0,200,0,0,588.0,0.0,942.0,0.0,0.0,1530.0
00637_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00637,EDNA ISD,Educational Institution,Public,3,3,120-901,JACKSON,2,0,2,2025-06-01T00:00:00.000,1206,0,2096,0,0,3425.04,0.0,9515.84,0.0,0.0,12940.88
00637_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00637,EDNA ISD,Educational Institution,Public,3,3,120-901,JACKSON,1,0,1,2025-07-01T00:00:00.000,50,0,52,0,0,147.0,0.0,244.92,0.0,0.0,391.92
00643_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00643,KIRBYVILLE ISD,Educational Institution,Public,5,3,121-905,JASPER,1,0,1,2025-06-01T00:00:00.000,239,0,454,0,0,678.76,0.0,2061.16,0.0,0.0,2739.92
00651_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00651,NEDERLAND ISD,Educational Institution,Public,5,3,123-905,JEFFERSON,4,0,4,2025-05-01T00:00:00.000,682,0,293,0,0,1936.88,0.0,1330.22,0.0,0.0,3267.1
00651_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00651,NEDERLAND ISD,Educational Institution,Public,5,3,123-905,JEFFERSON,4,0,4,2025-06-01T00:00:00.000,6678,0,4758,0,0,18965.52,0.0,21601.32,0.0,0.0,40566.84
00652_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00652,PORT ARTHUR ISD,Educational Institution,Public,5,3,123-907,JEFFERSON,7,0,7,2025-06-01T00:00:00.000,8765,0,17698,0,0,24892.6,0.0,80348.92,0.0,0.0,105241.52
00654_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00654,BEAUMONT ISD,Educational Institution,Public,5,3,123-910,JEFFERSON,7,0,7,2025-06-01T00:00:00.000,10613,0,15786,0,0,30140.92,0.0,71668.44,0.0,0.0,101809.36
00657_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00657,JIM HOGG COUNTY ISD,Educational Institution,Public,1,5,124-901,JIM HOGG,1,0,1,2025-05-01T00:00:00.000,1026,0,1086,0,0,2913.84,0.0,4930.44,0.0,0.0,7844.28
00657_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00657,JIM HOGG COUNTY ISD,Educational Institution,Public,1,5,124-901,JIM HOGG,1,0,1,2025-06-01T00:00:00.000,5493,0,5528,0,0,15600.12,0.0,25097.12,0.0,0.0,40697.24
00658_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00658,ALICE ISD,Educational Institution,Public,2,5,125-901,JIM WELLS,5,0,5,2025-06-01T00:00:00.000,7713,0,12698,0,0,21904.92,0.0,57648.92,0.0,0.0,79553.84
00658_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00658,ALICE ISD,Educational Institution,Public,2,5,125-901,JIM WELLS,7,0,7,2025-07-01T00:00:00.000,2280,0,2584,0,0,6703.2,0.0,12170.64,0.0,0.0,18873.84
00659_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00659,BEN BOLT-PALITO BLANCO ISD,Educational Institution,Public,2,5,125-902,JIM WELLS,1,0,1,2025-06-01T00:00:00.000,839,0,1517,0,0,2382.76,0.0,6887.18,0.0,0.0,9269.94
00660_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00660,ORANGE GROVE ISD,Educational Institution,Public,2,5,125-903,JIM WELLS,2,0,2,2025-06-01T00:00:00.000,1476,0,1747,0,0,4191.84,0.0,7931.38,0.0,0.0,12123.22
00661_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00661,PREMONT ISD,Educational Institution,Public,2,5,125-905,JIM WELLS,1,0,1,2025-05-01T00:00:00.000,297,0,297,0,0,843.48,0.0,1348.38,0.0,0.0,2191.86
00661_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00661,PREMONT ISD,Educational Institution,Public,2,5,125-905,JIM WELLS,1,0,1,2025-06-01T00:00:00.000,3469,0,3469,0,0,9851.96,0.0,15749.26,0.0,0.0,25601.22
00663_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00663,ALVARADO ISD,Educational Institution,Public,11,2,126-901,JOHNSON,1,0,1,2025-06-01T00:00:00.000,2532,0,4227,0,0,7190.88,0.0,19190.58,0.0,0.0,26381.46
00664_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00664,BURLESON ISD,Educational Institution,Public,11,2,126-902,JOHNSON,1,0,1,2025-05-01T00:00:00.000,48,0,62,0,0,136.32,0.0,280.24,0.0,0.0,416.56
00664_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00664,BURLESON ISD,Educational Institution,Public,11,2,126-902,JOHNSON,1,0,1,2025-06-01T00:00:00.000,114,0,154,0,0,323.76,0.0,696.08,0.0,0.0,1019.84
00667_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00667,JOSHUA ISD,Educational Institution,Public,11,2,126-905,JOHNSON,1,0,1,2025-06-01T00:00:00.000,0,945,1522,0,0,0.0,1143.45,6909.88,0.0,0.0,8053.33
00668_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00668,KEENE ISD,Educational Institution,Public,11,2,126-906,JOHNSON,1,0,1,2025-06-01T00:00:00.000,1001,0,1024,0,0,2842.84,0.0,4648.96,0.0,0.0,7491.8
00669_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00669,RIO VISTA ISD,Educational Institution,Public,11,2,126-907,JOHNSON,1,0,1,2025-05-01T00:00:00.000,30,0,75,0,0,85.2,0.0,339.0,0.0,0.0,424.2
00669_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00669,RIO VISTA ISD,Educational Institution,Public,11,2,126-907,JOHNSON,1,0,1,2025-06-01T00:00:00.000,265,0,378,0,0,752.6,0.0,1708.56,0.0,0.0,2461.16
00670_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00670,VENUS ISD,Educational Institution,Public,11,2,126-908,JOHNSON,1,0,1,2025-05-01T00:00:00.000,94,0,139,0,0,266.96,0.0,631.06,0.0,0.0,898.02
00670_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00670,VENUS ISD,Educational Institution,Public,11,2,126-908,JOHNSON,1,0,1,2025-06-01T00:00:00.000,1290,0,2287,0,0,3663.6,0.0,10382.98,0.0,0.0,14046.58
00671_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00671,GODLEY ISD,Educational Institution,Public,11,2,126-911,JOHNSON,1,0,1,2025-05-01T00:00:00.000,56,0,82,0,0,159.04,0.0,372.28,0.0,0.0,531.32
00671_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00671,GODLEY ISD,Educational Institution,Public,11,2,126-911,JOHNSON,1,0,1,2025-06-01T00:00:00.000,642,0,1258,0,0,1823.28,0.0,5711.32,0.0,0.0,7534.6
00672_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00672,ANSON ISD,Educational Institution,Public,14,1,127-901,JONES,1,0,1,2025-06-01T00:00:00.000,822,0,1289,0,0,2334.48,0.0,5852.06,0.0,0.0,8186.54
00673_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00673,HAMLIN ISD,Educational Institution,Public,14,1,127-903,JONES,1,0,1,2025-06-01T00:00:00.000,159,0,201,0,0,451.56,0.0,912.54,0.0,0.0,1364.1
00674_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00674,HAWLEY ISD,Educational Institution,Public,14,1,127-904,JONES,4,0,4,2025-05-01T00:00:00.000,0,0,120,0,0,0.0,0.0,544.8,0.0,0.0,544.8
00674_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00674,HAWLEY ISD,Educational Institution,Public,14,1,127-904,JONES,4,0,4,2025-06-01T00:00:00.000,0,0,383,0,0,0.0,0.0,1738.82,0.0,0.0,1738.82
00677_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00677,KARNES CITY ISD,Educational Institution,Public,20,4,128-901,KARNES,2,0,2,2025-05-01T00:00:00.000,671,0,544,0,0,1905.64,0.0,2469.76,0.0,0.0,4375.4
00677_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00677,KARNES CITY ISD,Educational Institution,Public,20,4,128-901,KARNES,2,0,2,2025-06-01T00:00:00.000,2257,0,1954,0,0,6409.88,0.0,8871.16,0.0,0.0,15281.04
00678_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00678,KENEDY ISD,Educational Institution,Public,3,4,128-902,KARNES,1,0,1,2025-05-01T00:00:00.000,155,0,202,0,0,440.2,0.0,917.08,0.0,0.0,1357.28
00678_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00678,KENEDY ISD,Educational Institution,Public,3,4,128-902,KARNES,1,0,1,2025-06-01T00:00:00.000,393,0,644,0,0,1116.12,0.0,2923.76,0.0,0.0,4039.88
00679_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00679,RUNGE ISD,Educational Institution,Public,3,4,128-903,KARNES,1,0,1,2025-06-01T00:00:00.000,551,0,657,0,0,1564.84,0.0,2982.78,0.0,0.0,4547.62
00679_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00679,RUNGE ISD,Educational Institution,Public,3,4,128-903,KARNES,1,0,1,2025-07-01T00:00:00.000,122,0,152,0,0,358.68,0.0,715.92,0.0,0.0,1074.6
00681_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00681,CRANDALL ISD,Educational Institution,Public,10,2,129-901,KAUFMAN,4,0,4,2025-06-01T00:00:00.000,5405,0,6078,0,0,15350.2,0.0,27594.12,0.0,0.0,42944.32
00681_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00681,CRANDALL ISD,Educational Institution,Public,10,2,129-901,KAUFMAN,2,0,2,2025-07-01T00:00:00.000,1804,0,1117,0,0,5303.76,0.0,5261.07,0.0,0.0,10564.83
00682_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00682,FORNEY ISD,Educational Institution,Public,10,2,129-902,KAUFMAN,4,0,4,2025-06-01T00:00:00.000,5188,0,6216,0,0,14733.92,0.0,28220.64,0.0,0.0,42954.56
00682_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00682,FORNEY ISD,Educational Institution,Public,10,2,129-902,KAUFMAN,3,0,3,2025-07-01T00:00:00.000,1354,0,1546,0,0,3980.76,0.0,7281.66,0.0,0.0,11262.42
00683_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00683,KAUFMAN ISD,Educational Institution,Public,10,2,129-903,KAUFMAN,2,0,2,2025-06-01T00:00:00.000,944,0,1700,0,0,2680.96,0.0,7718.0,0.0,0.0,10398.96
00684_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00684,KEMP ISD,Educational Institution,Public,10,2,129-904,KAUFMAN,1,0,1,2025-06-01T00:00:00.000,269,0,385,0,0,763.96,0.0,1747.9,0.0,0.0,2511.86
00684_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00684,KEMP ISD,Educational Institution,Public,10,2,129-904,KAUFMAN,1,0,1,2025-07-01T00:00:00.000,247,0,318,0,0,726.18,0.0,1497.78,0.0,0.0,2223.96
00685_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00685,MABANK ISD,Educational Institution,Public,10,2,129-905,KAUFMAN,2,0,2,2025-06-01T00:00:00.000,837,0,1589,0,0,2377.08,0.0,7214.06,0.0,0.0,9591.14
00687_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00687,SCURRY-ROSSER ISD,Educational Institution,Public,10,2,129-910,KAUFMAN,1,0,1,2025-06-01T00:00:00.000,98,0,143,0,0,278.32,0.0,649.22,0.0,0.0,927.54
00689_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00689,COMFORT ISD,Educational Institution,Public,20,4,130-902,KENDALL,2,0,2,2025-06-01T00:00:00.000,815,0,817,0,0,2314.6,0.0,3709.18,0.0,0.0,6023.78
00691_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00691,CENTER POINT ISD,Educational Institution,Public,20,4,133-901,KERR,1,0,1,2025-06-01T00:00:00.000,213,0,402,0,0,604.92,0.0,1825.08,0.0,0.0,2430.0
00691_7_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00691,CENTER POINT ISD,Educational Institution,Public,20,4,133-901,KERR,1,0,1,2025-07-01T00:00:00.000,226,0,260,0,0,664.44,0.0,1224.6,0.0,0.0,1889.04
00693_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00693,KERRVILLE ISD,Educational Institution,Public,20,4,133-903,KERR,1,0,1,2025-05-01T00:00:00.000,22,0,27,0,0,62.48,0.0,122.58,0.0,0.0,185.06
00693_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00693,KERRVILLE ISD,Educational Institution,Public,20,4,133-903,KERR,2,0,2,2025-06-01T00:00:00.000,599,0,1157,0,0,1701.16,0.0,5252.78,0.0,0.0,6953.94
00694_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00694,INGRAM ISD,Educational Institution,Public,20,4,133-904,KERR,1,0,1,2025-05-01T00:00:00.000,141,0,298,0,0,400.44,0.0,1352.92,0.0,0.0,1753.36
00694_6_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00694,INGRAM ISD,Educational Institution,Public,20,4,133-904,KERR,1,0,1,2025-06-01T00:00:00.000,302,0,670,0,0,857.68,0.0,3041.8,0.0,0.0,3899.48
00698_5_2025_SUMMERSSOCEREIMBURSEMENTS,2024-2025,SUMMERSSOCEREIMBURSEMENTS,00698,KINGSVILLE ISD,Educational Institution,Public,2,5,137-901,KLEBERG,2,0,2,2025-05-01T00:00:00.000,6,0,15,0,0,17.04,0.0,68.1,0.0,0.0,85.14
