cesiteid,programyear,program,ceid,cename,typeofagency,typeoforg,esc,tdaregion,siteid,sitename,cecounty,sitecounty,claimdate,breakfastdays,breakfast,secondbreakfast,breakfasttotal,amsnackdays,amsnack,secondamsnack,amsnacktotal,lunchdays,lunch,secondlunch,lunchtotal,pmsnackdays,pmsnack,secondpmsnack,pmsnacktotal,supperdays,supper,secondsupper,suppertotal,totalsnacks,totalmeals_snacks
00562-0121,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0121,IDEA SOUTH FLORES ACADEMY,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,4,130,,130,0,0,,0,5,263,,263,0,0,,0,0,0,,0,0,393
00562-0121,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0121,IDEA SOUTH FLORES ACADEMY,HIDALGO,HIDALGO,2018-08-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00562-0122,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0122,IDEA MONTERREY PARK ACADEMY,HIDALGO,BEXAR,2018-06-01T00:00:00.000,15,1441,,1441,0,0,,0,15,1604,,1604,0,0,,0,0,0,,0,0,3045
00562-0122,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0122,IDEA MONTERREY PARK ACADEMY,HIDALGO,BEXAR,2018-07-01T00:00:00.000,1,6,,6,0,0,,0,1,3,,3,0,0,,0,0,0,,0,0,9
00562-0122,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0122,IDEA MONTERREY PARK ACADEMY,HIDALGO,BEXAR,2018-08-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00562-0123,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0123,IDEA WALZEM ACADEMY,HIDALGO,BEXAR,2018-06-01T00:00:00.000,10,914,,914,0,0,,0,10,1084,,1084,0,0,,0,0,0,,0,0,1998
00562-0123,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0123,IDEA WALZEM ACADEMY,HIDALGO,BEXAR,2018-07-01T00:00:00.000,3,72,,72,0,0,,0,3,152,,152,0,0,,0,0,0,,0,0,224
00562-0123,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0123,IDEA WALZEM ACADEMY,HIDALGO,BEXAR,2018-08-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00562-0124,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0124,IDEA EASTSIDE ACADEMY,HIDALGO,BEXAR,2018-06-01T00:00:00.000,16,707,,707,0,0,,0,17,878,,878,0,0,,0,0,0,,0,0,1585
00562-0124,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0124,IDEA EASTSIDE ACADEMY,HIDALGO,BEXAR,2018-07-01T00:00:00.000,16,146,,146,0,0,,0,15,199,,199,0,0,,0,0,0,,0,0,345
00562-0124,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0124,IDEA EASTSIDE ACADEMY,HIDALGO,BEXAR,2018-08-01T00:00:00.000,3,26,,26,0,0,,0,3,38,,38,0,0,,0,0,0,,0,0,64
00562-0125,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0125,IDEA Judson Academy,HIDALGO,BEXAR,2018-06-01T00:00:00.000,20,732,,732,0,0,,0,20,878,,878,0,0,,0,0,0,,0,0,1610
00562-0125,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0125,IDEA Judson Academy,HIDALGO,BEXAR,2018-07-01T00:00:00.000,16,355,,355,0,0,,0,16,356,,356,0,0,,0,0,0,,0,0,711
00562-0125,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0125,IDEA Judson Academy,HIDALGO,BEXAR,2018-08-01T00:00:00.000,0,0,,0,0,0,,0,1,1,,1,0,0,,0,0,0,,0,0,1
00562-0126,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0126,IDEA Mays Academy,HIDALGO,BEXAR,2018-06-01T00:00:00.000,19,922,,922,0,0,,0,18,808,,808,0,0,,0,0,0,,0,0,1730
00562-0126,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0126,IDEA Mays Academy,HIDALGO,BEXAR,2018-07-01T00:00:00.000,17,165,,165,0,0,,0,16,139,,139,0,0,,0,0,0,,0,0,304
00562-0126,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0126,IDEA Mays Academy,HIDALGO,BEXAR,2018-08-01T00:00:00.000,2,18,,18,0,0,,0,1,8,,8,0,0,,0,0,0,,0,0,26
00562-0127,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0127,IDEA Najim Academy,HIDALGO,BEXAR,2018-07-01T00:00:00.000,2,111,,111,0,0,,0,4,165,,165,0,0,,0,0,0,,0,0,276
00562-0127,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0127,IDEA Najim Academy,HIDALGO,BEXAR,2018-08-01T00:00:00.000,1,22,,22,0,0,,0,1,64,,64,0,0,,0,0,0,,0,0,86
00562-0128,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0128,IDEA Brackenridge Academy,HIDALGO,BEXAR,2018-06-01T00:00:00.000,16,422,,422,0,0,,0,16,605,,605,0,0,,0,0,0,,0,0,1027
00562-0128,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0128,IDEA Brackenridge Academy,HIDALGO,BEXAR,2018-07-01T00:00:00.000,16,103,,103,0,0,,0,16,227,,227,0,0,,0,0,0,,0,0,330
00562-0128,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0128,IDEA Brackenridge Academy,HIDALGO,BEXAR,2018-08-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00562-0129,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0129,IDEA Ewing Halsell Academy,HIDALGO,BEXAR,2018-06-01T00:00:00.000,16,1116,,1116,0,0,,0,15,962,,962,0,0,,0,0,0,,0,0,2078
00562-0129,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0129,IDEA Ewing Halsell Academy,HIDALGO,BEXAR,2018-07-01T00:00:00.000,2,244,,244,0,0,,0,2,362,,362,0,0,,0,0,0,,0,0,606
00562-0129,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0129,IDEA Ewing Halsell Academy,HIDALGO,BEXAR,2018-08-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00562-0135,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0135,IDEA MONTOPOLIS ACADEMY,HIDALGO,TRAVIS,2018-06-01T00:00:00.000,17,2157,,2157,0,0,,0,18,3982,,3982,0,0,,0,0,0,,0,0,6139
00562-0135,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0135,IDEA MONTOPOLIS ACADEMY,HIDALGO,TRAVIS,2018-07-01T00:00:00.000,2,170,,170,0,0,,0,2,170,,170,0,0,,0,0,0,,0,0,340
00562-0135,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0135,IDEA MONTOPOLIS ACADEMY,HIDALGO,TRAVIS,2018-08-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00562-0136,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0136,IDEA RUNDBERG ACADEMY,HIDALGO,AUSTIN,2018-06-01T00:00:00.000,13,453,,453,0,0,,0,14,1118,,1118,0,0,,0,0,0,,0,0,1571
00562-0136,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0136,IDEA RUNDBERG ACADEMY,HIDALGO,AUSTIN,2018-07-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00562-0136,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0136,IDEA RUNDBERG ACADEMY,HIDALGO,AUSTIN,2018-08-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00562-0137,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0137,IDEA Bluff Springs Academy,HIDALGO,TRAVIS,2018-06-01T00:00:00.000,19,277,,277,0,0,,0,18,343,,343,0,0,,0,0,0,,0,0,620
00562-0137,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0137,IDEA Bluff Springs Academy,HIDALGO,TRAVIS,2018-07-01T00:00:00.000,13,159,,159,0,0,,0,12,293,,293,0,0,,0,0,0,,0,0,452
00562-0137,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0137,IDEA Bluff Springs Academy,HIDALGO,TRAVIS,2018-08-01T00:00:00.000,1,16,,16,0,0,,0,1,18,,18,0,0,,0,0,0,,0,0,34
00562-0140,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0140,IDEA RIO VISTA ACADEMY,HIDALGO,BEXAR,2018-06-01T00:00:00.000,18,158,,158,0,0,,0,17,187,,187,0,0,,0,0,0,,0,0,345
00562-0140,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0140,IDEA RIO VISTA ACADEMY,HIDALGO,BEXAR,2018-07-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00562-0140,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00562,IDEA ACADEMY,Educational Institution,Charter,1,5,0140,IDEA RIO VISTA ACADEMY,HIDALGO,BEXAR,2018-08-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00564-0001,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0001,DONNA H S,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,10,554,,554,0,0,,0,10,635,,635,0,0,,0,0,0,,0,0,1189
00564-0001,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0001,DONNA H S,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,17,725,,725,0,0,,0,17,2062,,2062,0,0,,0,0,0,,0,0,2787
00564-0001,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0001,DONNA H S,HIDALGO,HIDALGO,2018-08-01T00:00:00.000,13,394,,394,0,0,,0,12,2488,,2488,0,0,,0,0,0,,0,0,2882
00564-0006,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0006,3D ACADEMY,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,11,255,,255,0,0,,0,11,385,,385,0,0,,0,0,0,,0,0,640
00564-0007,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0007,DONNA NORTH HIGH SCHOOL,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,12,3014,,3014,0,0,,0,12,5826,,5826,0,0,,0,0,0,,0,0,8840
00564-0007,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0007,DONNA NORTH HIGH SCHOOL,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,16,986,,986,0,0,,0,16,1355,,1355,0,0,,0,0,0,,0,0,2341
00564-0007,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0007,DONNA NORTH HIGH SCHOOL,HIDALGO,HIDALGO,2018-08-01T00:00:00.000,12,520,,520,0,0,,0,12,2074,,2074,0,0,,0,0,0,,0,0,2594
00564-0045,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0045,A P SOLIS MIDDLE SCHOOL,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,10,1122,,1122,0,0,,0,10,1121,,1121,0,0,,0,0,0,,0,0,2243
00564-0045,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0045,A P SOLIS MIDDLE SCHOOL,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,3,230,,230,0,0,,0,3,230,,230,0,0,,0,0,0,,0,0,460
00564-0047,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0047,DORA SAUCEDA MIDDLE SCHOOL,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,11,2746,,2746,0,0,,0,11,3507,,3507,0,0,,0,0,0,,0,0,6253
00564-0047,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0047,DORA SAUCEDA MIDDLE SCHOOL,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,3,106,,106,0,0,,0,3,118,,118,0,0,,0,0,0,,0,0,224
00564-0104,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0104,ANTONIO M OCHOA EL,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,12,240,,240,0,0,,0,12,431,,431,0,0,,0,0,0,,0,0,671
00564-0104,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0104,ANTONIO M OCHOA EL,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,21,66,,66,0,0,,0,21,446,,446,0,0,,0,0,0,,0,0,512
00564-0104,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0104,ANTONIO M OCHOA EL,HIDALGO,HIDALGO,2018-08-01T00:00:00.000,13,37,,37,0,0,,0,13,221,,221,0,0,,0,0,0,,0,0,258
00564-0114,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0114,MARIA ALICIA P MUNOZ ELEMENTARY,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,10,1808,,1808,0,0,,0,10,2018,,2018,0,0,,0,0,0,,0,0,3826
00564-0115,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0115,LE NOIR ELEMENTARY,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,12,3835,,3835,0,0,,0,12,4263,,4263,0,0,,0,0,0,,0,0,8098
00564-0115,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,0115,LE NOIR ELEMENTARY,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,4,444,,444,0,0,,0,4,488,,488,0,0,,0,0,0,,0,0,932
00564-1522,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1522,Donna Public Library,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,17,117,,117,0,0,,0,17,978,,978,0,0,,0,0,0,,0,0,1095
00564-1522,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1522,Donna Public Library,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,9,35,,35,0,0,,0,9,416,,416,0,0,,0,0,0,,0,0,451
00564-1522,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1522,Donna Public Library,HIDALGO,HIDALGO,2018-08-01T00:00:00.000,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
00564-1523,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1523,Donna Recreation Center,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,16,1211,,1211,0,0,,0,16,1435,,1435,0,0,,0,0,0,,0,0,2646
00564-1523,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1523,Donna Recreation Center,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,21,1189,,1189,0,0,,0,21,1535,,1535,0,0,,0,0,0,,0,0,2724
00564-1523,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1523,Donna Recreation Center,HIDALGO,HIDALGO,2018-08-01T00:00:00.000,13,585,,585,0,0,,0,13,799,,799,0,0,,0,0,0,,0,0,1384
00564-1526,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1526,Apostolic Church of Donna,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,5,190,,190,0,0,,0,5,234,,234,0,0,,0,0,0,,0,0,424
00564-1529,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1529,Sergeant Fernando De La Rosa Memorial Library,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,0,0,,0,0,0,,0,14,640,,640,0,0,,0,0,0,,0,0,640
00564-1534,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1534,La Frontera Ministries-Site 2,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,17,461,,461,0,0,,0,17,709,,709,0,0,,0,0,0,,0,0,1170
00564-1534,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1534,La Frontera Ministries-Site 2,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,9,127,,127,0,0,,0,9,266,,266,0,0,,0,0,0,,0,0,393
00564-1537,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1537,La Frontera Ministries-Site 3,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,12,190,,190,0,0,,0,12,335,,335,0,0,,0,0,0,,0,0,525
00564-1537,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1537,La Frontera Ministries-Site 3,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,9,85,,85,0,0,,0,9,241,,241,0,0,,0,0,0,,0,0,326
00564-1539,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1539,Arise South Tower,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,0,0,,0,0,0,,0,17,664,,664,0,0,,0,0,0,,0,0,664
00564-1539,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1539,Arise South Tower,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,0,0,,0,0,0,,0,3,115,,115,0,0,,0,0,0,,0,0,115
00564-1540,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1540,Arise South Tower Site #2,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,0,0,,0,0,0,,0,17,873,,873,0,0,,0,0,0,,0,0,873
00564-1540,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1540,Arise South Tower Site #2,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,0,0,,0,0,0,,0,3,140,,140,0,0,,0,0,0,,0,0,140
00564-1541,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1541,WhiteTail Circle Subd,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,17,517,,517,0,0,,0,17,773,,773,0,0,,0,0,0,,0,0,1290
00564-1541,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1541,WhiteTail Circle Subd,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,9,266,,266,0,0,,0,9,444,,444,0,0,,0,0,0,,0,0,710
00564-1543,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1543,Frontera Minstries #4,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,17,221,,221,0,0,,0,17,337,,337,0,0,,0,0,0,,0,0,558
00564-1543,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1543,Frontera Minstries #4,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,9,98,,98,0,0,,0,9,145,,145,0,0,,0,0,0,,0,0,243
00564-1544,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1544,Arise Center #3,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,0,0,,0,0,0,,0,17,362,,362,0,0,,0,0,0,,0,0,362
00564-1544,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00564,DONNA ISD,Educational Institution,Public,1,5,1544,Arise Center #3,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,0,0,,0,0,0,,0,3,83,,83,0,0,,0,0,0,,0,0,83
00566-0001,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0001,EDINBURG H S,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,16,206,,206,0,0,,0,16,597,,597,0,0,,0,0,0,,0,0,803
00566-0001,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0001,EDINBURG H S,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,2,111,,111,0,0,,0,2,322,,322,0,0,,0,0,0,,0,0,433
00566-0001,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0001,EDINBURG H S,HIDALGO,HIDALGO,2018-08-01T00:00:00.000,11,336,,336,0,0,,0,11,1099,,1099,0,0,,0,0,0,,0,0,1435
00566-0002,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0002,JOHNNY ECONOMEDES HIGH SCHOOL,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,20,4299,,4299,0,0,,0,20,4475,,4475,0,0,,0,0,0,,0,0,8774
00566-0002,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0002,JOHNNY ECONOMEDES HIGH SCHOOL,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,11,584,,584,0,0,,0,11,770,,770,0,0,,0,0,0,,0,0,1354
00566-0002,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0002,JOHNNY ECONOMEDES HIGH SCHOOL,HIDALGO,HIDALGO,2018-08-01T00:00:00.000,11,1142,,1142,0,0,,0,11,2269,,2269,0,0,,0,0,0,,0,0,3411
00566-0003,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0003,EDINBURG NORTH H S,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,20,4520,,4520,0,0,,0,20,6277,,6277,0,0,,0,0,0,,0,0,10797
00566-0003,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0003,EDINBURG NORTH H S,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,15,1190,,1190,0,0,,0,15,1663,,1663,0,0,,0,0,0,,0,0,2853
00566-0003,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0003,EDINBURG NORTH H S,HIDALGO,HIDALGO,2018-08-01T00:00:00.000,11,339,,339,0,0,,0,11,1523,,1523,0,0,,0,0,0,,0,0,1862
00566-0006,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0006,VELA HIGH SCHOOL,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,20,2420,,2420,0,0,,0,20,3964,,3964,0,0,,0,0,0,,0,0,6384
00566-0006,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0006,VELA HIGH SCHOOL,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,11,787,,787,0,0,,0,11,1403,,1403,0,0,,0,0,0,,0,0,2190
00566-0006,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0006,VELA HIGH SCHOOL,HIDALGO,HIDALGO,2018-08-01T00:00:00.000,11,1506,,1506,0,0,,0,11,2682,,2682,0,0,,0,0,0,,0,0,4188
00566-0007,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0007,VISION ACADEMY OF EXCELLENCE,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,19,246,,246,0,0,,0,19,322,,322,0,0,,0,0,0,,0,0,568
00566-0007,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0007,VISION ACADEMY OF EXCELLENCE,HIDALGO,HIDALGO,2018-07-01T00:00:00.000,9,84,,84,0,0,,0,9,118,,118,0,0,,0,0,0,,0,0,202
00566-0043,2017-2018,SEAMLESS_SUMMER_OPTION_MEALS,00566,EDINBURG ISD,Educational Institution,Public,1,5,0043,B L GARZA MIDDLE SCHOOL,HIDALGO,HIDALGO,2018-06-01T00:00:00.000,12,556,,556,0,0,,0,12,1091,,1091,0,0,,0,0,0,,0,0,1647
